,abs_error,mean_wQuantileLoss,MASE
0,16435.489669799805,0.2812475524912406,0.7905813999533445
1,22412.71728515625,0.3243485452033993,0.998209402118943
2,20418.008323669434,0.2351198680204289,0.9808066683299435
3,21235.646560668945,0.2502793799530007,1.22459900481115
4,10012.856994628906,0.1479740028928303,0.6088010264933934
5,14633.142944335938,0.20399593653260104,0.8395821747116688
6,15976.643348693848,0.29125713936901265,1.0259319578676953
