dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
ds-2262-H/Medium/medium,toto_2.0_2.5b,0.0503976106643676,0.0503976106643676,0.0381634751955668,0.1234425438139365,0.0206023434797922,0.0284980996005117,4.683641304935995,0.2244941216699619,0.2883712560898766,0.0490224385254938,0.0514198707986506,Application Usage,1
ds-2262-H/Medium/long,toto_2.0_2.5b,0.0541455639733208,0.0541455639733208,0.0379056983523898,0.1277968018531611,0.0193102651172214,0.027311079162199,6.355787623304602,0.232691993788615,0.2987446440828928,0.0486657240699282,0.0524233971253603,Application Usage,1
ds-2263-30T/Short/short,toto_2.0_2.5b,0.0718124469121297,0.0718124469121297,0.1628341197967529,0.529868681641958,0.3687016169230143,0.2010809689218894,5.698040741794003,0.2679784448647497,0.2451348853680532,0.1489534850854547,0.1223815336235049,Application Usage,1
ds-2263-30T/Short/medium,toto_2.0_2.5b,0.7124707539876302,0.7124707539876302,0.5546562194824218,1.8075376455935044,0.7342902289496528,0.6124691730955296,12.899255560293666,0.8440798267863237,0.7428727587620351,0.4881516923585167,0.4279737832162607,Application Usage,1
ds-2263-30T/Short/long,toto_2.0_2.5b,1.0813943650987414,1.0813943650987414,0.7024024539523654,2.2847896596304333,0.7801413642035591,0.7134811208278333,12.493850746784329,1.039901132367275,0.9152146497596628,0.6181828213043031,0.504093477640213,Application Usage,1
ds-2264-30T/Short/short,toto_2.0_2.5b,0.6011781480577257,0.6011781480577257,0.3253570556640625,1.0654834505704018,0.3009741677178277,0.248909267875992,23.39066187896129,0.7753567875873182,0.5152350148984459,0.2162041399599009,0.1896125432996305,Application Usage,1
ds-2264-30T/Short/medium,toto_2.0_2.5b,4.366560872395834,4.366560872395834,1.3581087748209637,4.604297711778816,1.2881454467773437,0.865683254090468,181.79617941796656,2.089631755213304,1.2957272746249655,0.8421285602368677,0.8410398911721857,Application Usage,1
ds-2264-30T/Short/long,toto_2.0_2.5b,5.815306939019097,5.815306939019097,1.8016265869140624,5.896493998181224,1.710446506076389,1.148931439649242,206.25098906582295,2.4114947520198124,1.6024707004251606,1.197205101200672,1.1862150519960273,Application Usage,1
ds-2265-H/Medium/short,toto_2.0_2.5b,0.4049533738030327,0.4049533738030327,0.2765238285064697,1.0660778944148814,0.3044644461737739,0.2815675129069704,16.974192492615373,0.6363594690134129,0.6375543618965934,0.2770430576070039,0.2342832479281128,Application Usage,3
ds-2265-H/Medium/medium,toto_2.0_2.5b,2.1791371663411456,2.1791371663411456,0.7891651577419705,2.650603611104722,0.8780520968967014,0.6642657552920718,23.65071176076146,1.4761900847591227,1.4682877173674989,0.7849405845833155,0.6826692909179664,Application Usage,3
ds-2265-H/Medium/long,toto_2.0_2.5b,1.4472033465350116,1.4472033465350116,0.9989978931568289,4.716098701769722,1.4000675907841436,1.3757512909175866,87.2775567171453,1.2029976502616335,1.25007071021917,1.03808848299447,0.9546352939343694,Application Usage,3
ds-2267-30T/Short/short,toto_2.0_2.5b,3.3481308294802297,3.3481308294802297,0.3182553142106452,1.055182712288672,0.937278280452806,0.4524769391487983,34.35846319582272,1.8297898320518204,4.9914739828440124,0.8681669845126196,0.8663081150665897,Application Usage,7
ds-2267-30T/Short/medium,toto_2.0_2.5b,2.5522242954799106,2.5522242954799106,0.2659536270868211,0.8980857205704352,0.9024456205822172,0.445469871542247,32.29030978233312,1.5975682443889243,5.059044190473626,0.8421994846070684,0.8211683262288548,Application Usage,7
ds-2267-30T/Short/long,toto_2.0_2.5b,3.165039256262401,3.165039256262401,0.3062310597253224,1.0464533060177694,0.922330535404266,0.4533617936200977,38.12247717833421,1.779055720392816,5.003698513677682,0.8612928087779104,0.8423162500652589,Application Usage,7
ds-2268-H/Medium/short,toto_2.0_2.5b,2.8710615716012966,2.8710615716012966,0.3893829657106983,1.110668592371327,0.1749075545745642,0.2210482616057677,34.197304939130724,1.6944207185942033,3.3165309635179057,0.7621487675843507,0.7457158359648237,Application Usage,7
ds-2268-H/Medium/medium,toto_2.0_2.5b,2.319192650204613,2.319192650204613,0.3366620381673177,0.99170622631629,0.1722939082554408,0.2108485432992002,38.15133107064361,1.5228895725575813,3.312412704157402,0.7322682040301266,0.7270936993197574,Application Usage,7
ds-2268-H/Medium/long,toto_2.0_2.5b,1.6569463820684525,1.6569463820684525,0.2589751228453621,0.7342842856713753,0.2286131359281994,0.1926520523386012,26.28636890313761,1.287224293613375,3.345382415446591,0.6730535045862135,0.6677038622154099,Application Usage,7
ds-2270-H/Medium/short,toto_2.0_2.5b,3.424550717075666e-05,3.424550717075666e-05,0.0034658804987416,0.0194622866961037,0.0199415864366473,0.0193916109035324,0.1476301179699388,0.005851966094464,0.032204000217953,0.0190731139817201,0.015247293044196,Application Usage,1
ds-2270-H/Medium/medium,toto_2.0_2.5b,3.0465342570096253e-05,3.0465342570096253e-05,0.0033089771866798,0.0170067593826245,0.0189413487911224,0.018458267020482,0.1306818017491575,0.0055195418804549,0.0303379761881083,0.0181876817443791,0.0145695467588885,Application Usage,1
ds-2270-H/Medium/long,toto_2.0_2.5b,2.965146623965767e-05,2.965146623965767e-05,0.0032519923316107,0.01660190418335,0.018628876739078,0.0181801300547934,0.1388207693031124,0.0054453159907995,0.0299163974420026,0.017866345173575,0.0144113797412737,Application Usage,1
ds-2273-30T/Short/short,toto_2.0_2.5b,0.0289240155303687,0.0289240155303687,0.084651512012147,0.2450252920886605,0.1335507108454118,0.1143257881832682,3.4192911059979547,0.1700706192449734,0.22422664861315,0.1116073130255304,0.0942438343134074,Application Usage,1
ds-2273-30T/Short/medium,toto_2.0_2.5b,0.0914078156153361,0.0914078156153361,0.181516679128011,0.519120160250265,0.3400473276774088,0.271118768356224,9.40938957745078,0.3023372547592111,0.3955503883047504,0.237479807012391,0.2085483982620172,Application Usage,1
ds-2273-30T/Short/long,toto_2.0_2.5b,0.0845813751220703,0.0845813751220703,0.1566238615247938,0.4344782378462409,0.2860617955525716,0.2145013910415961,8.001972737991792,0.2908287728579659,0.3754811012025375,0.2022127983486849,0.2159240064204323,Application Usage,1
ds-2274-H/Medium/short,toto_2.0_2.5b,0.1120449304580688,0.1120449304580688,0.1715030670166015,0.4649220896485184,0.336864439646403,0.2485343051329325,8.674604076711915,0.3347311315938044,0.4575689324249953,0.2344403250117393,0.2071175926962105,Application Usage,1
ds-2274-H/Medium/medium,toto_2.0_2.5b,0.1195887565612792,0.1195887565612792,0.1938928922017415,0.5059924115342309,0.3822016398111979,0.2743532042929013,9.1713592423193,0.3458160733125042,0.4727217654586844,0.2650466458471103,0.2612390833496549,Application Usage,1
ds-2274-H/Medium/long,toto_2.0_2.5b,0.1947699228922526,0.1947699228922526,0.3360713322957356,0.8608450808640953,0.6453509012858073,0.3991432967181222,11.856449852351432,0.4413274554027345,0.587931234184353,0.4477102676295163,0.4358879287759474,Application Usage,1
ds-2276-H/Medium/short,toto_2.0_2.5b,0.3218636830647786,0.3218636830647786,0.2968956629435221,0.3942560746509239,1.81527837117513,0.4803805702507786,2.642209273843095,0.5673303121328691,0.741972787142652,0.3882896750159523,0.2964105789097866,Application Usage,1
ds-2276-H/Medium/medium,toto_2.0_2.5b,0.4776246706644694,0.4776246706644694,0.3956219673156738,0.5125887936743653,1.768055216471354,0.5839970194336528,2.3797439298166214,0.6911039506937212,0.8630438437925545,0.4940488373972676,0.3693968044108969,Application Usage,1
ds-2276-H/Medium/long,toto_2.0_2.5b,0.3623975541856554,0.3623975541856554,0.3498285929361979,0.4328121521138222,1.6497073703342011,0.5428457370171595,3.0380757435451375,0.6019946463097952,0.735776224180506,0.4275711799079945,0.3266624153253811,Application Usage,1
ds-2279-30T/Short/short,toto_2.0_2.5b,1.1843109130859375,1.1843109130859375,0.3366721471150716,0.5817988750477859,0.8860016504923502,0.635412562493519,9.786418906160408,1.0882604987253457,2.4462672941433894,0.7567949615935555,0.6902150293710254,Application Usage,1
ds-2279-30T/Short/medium,toto_2.0_2.5b,0.9234100341796876,0.9234100341796876,0.3433766682942708,0.5891916253540999,1.3296057807074653,1.0956005949840713,8.802135177760265,0.9609422637077044,2.5038380549352253,0.8947047098696278,0.7963120239888966,Application Usage,1
ds-2279-30T/Short/long,toto_2.0_2.5b,0.9054696824815538,0.9054696824815538,0.3703139411078559,0.6292394394757893,1.612545945909288,1.3208857804075236,7.323432087113956,0.9515617071328344,2.4793960094391627,0.964892661127584,0.8335012304499856,Application Usage,1
ds-2281-30T/Short/short,toto_2.0_2.5b,0.0062344094117482,0.0062344094117482,0.0397171696027119,0.1619023909413591,0.1387648264567057,0.1435361973902643,1.8722038375766947,0.0789582763980334,0.3154772654072488,0.1586896855855323,0.1333283162978691,Application Usage,1
ds-2281-30T/Short/medium,toto_2.0_2.5b,0.4525661892361111,0.4525661892361111,0.3362396876017252,1.5696732581669042,1.313301510281033,0.3862848409779944,22.51856563684171,0.6727303986264566,0.7989089184203637,0.3993054062970227,0.4926140490393883,Application Usage,1
ds-2281-30T/Short/long,toto_2.0_2.5b,0.4214313083224826,0.4214313083224826,0.3611354404025607,1.6849493840438068,1.5714550442165798,0.5180042973731781,26.927804916911228,0.6491774089742207,0.7709382877976765,0.428870651132079,0.635602643734847,Application Usage,1
ds-2282-H/Medium/short,toto_2.0_2.5b,0.757820745911261,0.757820745911261,0.3908102247450087,1.460934774897845,4.052825311217645,0.4470990133217986,21.78474810394332,0.8705290034865358,0.8568731840680691,0.3846796606458991,0.3189080560180941,Application Usage,6
ds-2282-H/Medium/medium,toto_2.0_2.5b,4.4085642496744795,4.4085642496744795,1.2472751193576388,6.293191953669427,8.259328206380209,0.9150561894899248,95.33872835783774,2.099658126856484,1.7344243375861488,1.0303126470966784,0.8418237142677006,Application Usage,6
ds-2282-H/Medium/long,toto_2.0_2.5b,3.08094482421875,3.08094482421875,1.0542514377170138,6.203114544755371,10.547910337094908,0.9783253611506352,166.10255311224458,1.755262038619519,1.4380238398393197,0.863710755013126,0.7628405144520072,Application Usage,6
ds-2284-30T/Short/short,toto_2.0_2.5b,0.5261832827613467,0.5261832827613467,0.344314466203962,0.9848425689813074,1.372474161783854,0.4551739517232626,13.763556492831697,0.7253849204121539,0.7464590279528264,0.3543175967962946,0.3017222556864412,Application Usage,7
ds-2284-30T/Short/medium,toto_2.0_2.5b,1.4505603608630953,1.4505603608630953,0.7914959619915675,2.44017244198418,8.78218005952381,0.699480108110538,26.906618077079724,1.2043921125875474,0.9992141597676388,0.6566582131808791,0.5585958642381077,Application Usage,7
ds-2284-30T/Short/long,toto_2.0_2.5b,2.367921859499008,2.367921859499008,1.162905060298859,3.547525643840085,9.72081550719246,0.8875059927395428,34.36248308559147,1.5388053351541928,1.2766574834964324,0.9647948404582598,0.7616517067837683,Application Usage,7
ds-2285-30T/Short/short,toto_2.0_2.5b,0.4395450274149576,0.4395450274149576,0.3316619555155436,0.961880530326727,0.8045501073201498,0.3762765910250248,12.212819089242853,0.6629819208809224,0.6413065754006034,0.3208186923102279,0.2697730464054048,Application Usage,4
ds-2285-30T/Short/medium,toto_2.0_2.5b,1.2008080376519097,1.2008080376519097,0.7609373304578994,2.369446349838659,4.42310791015625,0.643352028876463,27.964355862161135,1.0958138699851858,0.867192873798377,0.6021820388066194,0.5076167939037959,Application Usage,4
ds-2285-30T/Short/long,toto_2.0_2.5b,1.9055704752604168,1.9055704752604168,1.0989381578233508,3.3968932710726576,6.010070122612847,0.8303288399215772,32.16706981407079,1.3804240200968747,1.092424384769897,0.8696652792785287,0.694604697107793,Application Usage,4
ds-2289-30T/Short/short,toto_2.0_2.5b,0.1026748657226562,0.1026748657226562,0.1815624660915798,0.5496705482532357,2.5988050672743057,0.7685926330917388,4.780562973531131,0.3204291898729831,1.1334475585048218,0.6422371631910023,0.5234418893898128,Application Usage,1
ds-2289-30T/Short/medium,toto_2.0_2.5b,0.1802823066711426,0.1802823066711426,0.2942843755086263,0.8866169606104594,1.8733778635660807,1.4046468910326335,6.00878085834423,0.4245966399668544,1.4245854565341471,0.9873682501763312,0.7352036520949917,Application Usage,1
