,abs_error,mean_wQuantileLoss,MASE
0,265919.94482421875,0.02701528262805353,0.4251490762263752
1,413212.2917480469,0.035886463617832216,0.5105209868153066
2,338391.70458984375,0.03034645284608158,0.5124524172953104
3,629709.1323242188,0.058829833283294164,0.9921465172703886
4,1164497.341796875,0.12004183401381395,3.0728718393720555
5,667796.6245117188,0.06871463552548046,1.4273897369911044
6,291130.90625,0.030802132675248246,0.5613065578285193
7,251233.208984375,0.02630181922535957,0.3579734452865579
8,293118.34033203125,0.030310297520943948,0.440900323861182
9,370830.4951171875,0.03265105948754957,0.5460138519692548
