,abs_error,mean_wQuantileLoss,MASE
0,109.7400131225586,0.13809992970567506,0.6632623220109558
1,147.2454833984375,0.3273173978611467,0.9303599654804896
2,116.10816192626953,0.19467420761777152,0.7065350900570204
3,110.5806884765625,0.15718715456183466,0.701558523036693
4,45.560035705566406,0.046393746075253546,0.2813928136507145
5,73.7240982055664,0.08215601829080493,0.45008876182226487
6,47.83915328979492,0.053124097824353414,0.2946156263878391
7,67.22391510009766,0.0807845854969452,0.42421952751255687
8,81.59219360351562,0.11806006634255824,0.5424096653451179
9,66.4980697631836,0.08870170428158936,0.43875026687544016
