dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
ds-159-5T/Short/medium,toto_2.0_1b,0.6586049397786459,0.6586049397786459,0.3660564604259673,0.746526671019919,1.177813720703125,0.4592399275975048,10.339158947715454,0.8115447860584442,0.916341329403442,0.4133261273386984,0.3451283965605588,Infrastructure,42
ds-159-5T/Short/long,toto_2.0_1b,0.7598309875165344,0.7598309875165344,0.4057205119460979,0.8687811731155964,1.3794871927358907,0.5011167232005382,13.863759172720462,0.8716828480109807,1.0089563696224213,0.4696138001895483,0.4007747632160836,Infrastructure,42
ds-160-T/Short/short,toto_2.0_1b,0.8078644696403953,0.8078644696403953,0.2333625793457031,0.599150726090233,0.3989225776634406,0.3068301327056193,13.552439883317668,0.8988128112351288,1.8608830500047049,0.4831489526868734,0.4274866411362611,Infrastructure,68
ds-160-T/Short/medium,toto_2.0_1b,0.6532670563342524,0.6532670563342524,0.1786381889792049,0.4557871976503228,0.3581308434939599,0.259648250857036,14.456790641564492,0.8082493775650262,2.0099069720580593,0.4442269322703472,0.41774850878877,Infrastructure,68
ds-160-T/Short/long,toto_2.0_1b,0.6074124604268791,0.6074124604268791,0.1696512592124523,0.4241248770629486,0.3558009602030099,0.2505188127387384,13.11587976411465,0.7793667047204924,1.9878654277473704,0.4327152685887303,0.4000125046357889,Infrastructure,68
ds-161-5T/Short/short,toto_2.0_1b,0.0122132857640584,0.0122132857640584,0.0092110653718312,0.0641507372009712,0.0196629365285237,0.012722572982125,2.5606678718723237,0.1105137356352522,0.2140127433778811,0.017837469327476,0.0178294177979564,Infrastructure,1
ds-161-5T/Short/medium,toto_2.0_1b,0.0139594097932179,0.0139594097932179,0.0117696265379587,0.0796930689749931,0.1270396868387858,0.0185754744476494,3.182534878532022,0.1181499462260477,0.2286197556758697,0.0227741884736563,0.0227662422863504,Infrastructure,1
ds-161-5T/Short/long,toto_2.0_1b,0.0126132435268825,0.0126132435268825,0.0109197431140475,0.0735905925811146,0.1158486472235785,0.0177748448151826,2.9643233324325027,0.1123086974676609,0.2175859676136701,0.0211558225243144,0.0212113778260331,Infrastructure,1
ds-162-5T/Short/short,toto_2.0_1b,6.041707807041707e-22,6.041707807041707e-22,2.1119195281471543e-11,,,2.0,,2.4579885693472433e-11,inf,inf,inf,Infrastructure,1
ds-162-5T/Short/medium,toto_2.0_1b,5.3423602033405064e-21,5.3423602033405064e-21,5.861950554593894e-11,,,2.0,,7.30914509593325e-11,inf,inf,inf,Infrastructure,1
ds-162-5T/Short/long,toto_2.0_1b,3.490054992735251e-21,3.490054992735251e-21,4.6313849874532365e-11,,,2.0,,5.907668738796422e-11,inf,inf,inf,Infrastructure,1
ds-163-10S/Short/short,toto_2.0_1b,0.2615062204996745,0.2615062204996745,0.0927103996276855,0.5270319021645425,0.0254598887761433,0.0177935890280292,21.771126038219137,0.5113767891679035,0.1668015044815462,0.0302403911686063,0.0325343339019273,Infrastructure,1
ds-163-10S/Short/medium,toto_2.0_1b,4.881036241319444,4.881036241319444,1.5195789930555557,11.21590425818342,0.4507797580295138,0.2961385623885468,370.1359319933369,2.2093067331901755,0.512405571643596,0.3524366856339125,0.3549812367062376,Infrastructure,1
ds-163-10S/Short/long,toto_2.0_1b,1.9401691351996528,1.9401691351996528,0.8010298665364584,11.140071874359103,0.213220706515842,0.1555298186210959,196.82946819109463,1.3928995423933677,0.3230558598042979,0.1857832416386683,0.217187932801205,Infrastructure,1
ds-164-5T/Short/short,toto_2.0_1b,0.2345599253972371,0.2345599253972371,0.2405877828598022,0.3941617697151389,1.5996275583902997,0.4596292900330073,3.945718630447482,0.4843138707462724,0.4897471873155512,0.2432868374728034,0.196061430820814,Infrastructure,64
ds-164-5T/Short/medium,toto_2.0_1b,0.7930369059244792,0.7930369059244792,0.4881201426188151,0.8140216203779522,2.822740681966146,0.8130396343835113,8.055370435652078,0.8905261960910972,1.007690500456247,0.5523408889680903,0.4504022080054555,Infrastructure,64
ds-164-5T/Short/long,toto_2.0_1b,0.9128402144820602,0.9128402144820602,0.5647661562319155,0.9333248740437547,3.197250027126736,0.94614573987721,8.434193927602207,0.9554267185305528,1.0994010825913405,0.6498714255419503,0.5212634046957655,Infrastructure,64
ds-165-5T/Short/short,toto_2.0_1b,0.1360047340393066,0.1360047340393066,0.1580396334330241,0.4640799066932435,0.7153603871663411,0.4059899301783023,6.738807407069826,0.3687881967190742,1.023166993084384,0.4384655961508492,0.3803812703072881,Infrastructure,1
ds-165-5T/Short/medium,toto_2.0_1b,0.1333953221638997,0.1333953221638997,0.1695383389790853,0.4910211111049616,0.6454762140909831,0.4180115031557746,6.352076773509052,0.3652332435087197,0.9459578355293496,0.4391060316393893,0.3626599737286476,Infrastructure,1
ds-165-5T/Short/long,toto_2.0_1b,0.1170424849898726,0.1170424849898726,0.1617451703106915,0.4663961308619747,0.6940410472728588,0.3957209561056148,6.2029694745814945,0.3421147248948409,0.8684605538051074,0.4105912138873941,0.3443368840170177,Infrastructure,1
ds-166-5T/Short/short,toto_2.0_1b,0.0451165596644083,0.0451165596644083,0.0763430436452229,0.318396505065968,0.2558955192565918,0.2386682190754439,4.170595164682826,0.212406590444855,0.6515579153907419,0.2341825376881604,0.1993532112095224,Infrastructure,1
ds-166-5T/Short/medium,toto_2.0_1b,0.1253235896428426,0.1253235896428426,0.2124707698822021,0.8794486741553136,0.90400333404541,0.5524843252668606,7.404340990920372,0.3540107196722192,1.1759605110145452,0.7057900262389587,0.5532282897907959,Infrastructure,1
ds-166-5T/Short/long,toto_2.0_1b,0.084605598449707,0.084605598449707,0.1745555312545211,0.7212650611630342,0.5123463383427372,0.6057786254775579,12.740714007560063,0.2908704152190577,0.9864580557116466,0.5919877064340455,0.5130206248759984,Infrastructure,1
ds-167-5T/Short/short,toto_2.0_1b,0.0114717205365498,0.0114717205365498,0.0837904453277587,0.2805737877185204,6.321139526367188,1.3312542162783725,1.9144219901504231,0.1071061181097974,1.2620355919355877,0.987306104767618,0.7684972607061513,Infrastructure,1
ds-167-5T/Short/medium,toto_2.0_1b,0.0710493167241414,0.0710493167241414,0.2104281107584635,0.6999064957858459,7.4388982137044275,1.2415651685296356,3.8458178811353623,0.2665507770090746,1.3725694773870456,1.0835729133944885,0.8467698551128098,Infrastructure,1
ds-167-5T/Short/long,toto_2.0_1b,0.0802362230088975,0.0802362230088975,0.2262599521213107,0.7508949705058049,6.697073025173611,1.2328434621003042,3.66266163826989,0.2832599918959569,1.497060659017463,1.19580908960982,0.9364078293551518,Infrastructure,1
ds-168-T/Short/short,toto_2.0_1b,0.633401362101237,0.633401362101237,0.464706548055013,0.5404801960929805,4.0788220723470054,0.429449240798356,5.430031581770576,0.7958651657795037,0.5965649132254061,0.3483349107812609,0.2856056352044091,Infrastructure,1
ds-168-T/Short/medium,toto_2.0_1b,0.9979512532552084,0.9979512532552084,0.7748446146647135,0.9444053796856148,3.328638203938802,0.92197095973296,6.879803417635293,0.9989751014190535,0.8753518249291743,0.6789575100718954,0.5432511194440544,Infrastructure,1
ds-168-T/Short/long,toto_2.0_1b,1.6377899169921877,1.6377899169921877,1.0073635525173612,1.2596919396137214,3.055296947337963,1.0811607518722308,7.6469674691173,1.279761664136017,1.143057683016279,0.8997571036579826,0.6802433538583884,Infrastructure,1
ds-169-10S/Short/short,toto_2.0_1b,1.073763427734375,1.073763427734375,0.6938730367024739,0.6780667430172334,1.2994334920247397,1.7603337475966414,7.77792774079547,1.03622556797947,1.488752681069308,0.9968923520452806,0.8201088949805011,Infrastructure,1
ds-169-10S/Short/medium,toto_2.0_1b,1.0871413167317707,1.0871413167317707,0.7023124864366319,0.686452256978821,1.321430392795139,1.7432199000478072,7.96456851482075,1.042660691084003,1.4846011790987712,0.9999935303743132,0.8254302392041609,Infrastructure,1
ds-169-10S/Short/long,toto_2.0_1b,1.0809354654947916,1.0809354654947916,0.7010828993055556,0.6851920006949611,1.2728800455729166,1.785963334159989,7.857343379762022,1.0396804631687524,1.4803577565598776,0.9982427724142112,0.8242212281444232,Infrastructure,1
ds-170-T/Short/short,toto_2.0_1b,0.957064119974772,0.957064119974772,0.6276615142822266,0.7011946412159941,2.9671981811523436,0.9569959014693196,5.708384243613761,0.9782965398971684,1.2562588604218317,0.8059982904015107,0.6417164492921736,Infrastructure,1
ds-170-T/Short/medium,toto_2.0_1b,0.775985590616862,0.775985590616862,0.583630625406901,0.6508630393255932,2.807759094238281,0.8241347112443383,5.579127079963399,0.8809004430790474,1.0581167550429198,0.7010432885476531,0.5780953698002946,Infrastructure,1
ds-170-T/Short/long,toto_2.0_1b,0.6875643129701967,0.6875643129701967,0.5431862160011575,0.6048114910756764,2.263099952980324,0.7686693825393521,5.523377485330464,0.8291949788621472,0.9682994255469208,0.6343102820529353,0.5120785583789397,Infrastructure,1
ds-171-T/Short/short,toto_2.0_1b,0.3788761774698893,0.3788761774698893,0.4868726730346679,0.5772203095592714,2.3158894856770833,0.545387277736194,3.573544023598005,0.6155291849050615,0.5992240432214793,0.4739755950237868,0.3664272264718626,Infrastructure,1
ds-171-T/Short/medium,toto_2.0_1b,0.6867262522379557,0.6867262522379557,0.5788316090901693,0.6872090157768319,2.5176973978678387,0.8155446676185084,5.020617241933734,0.8286894787783634,0.9503843624002154,0.6638343116811566,0.5210940471813994,Infrastructure,1
ds-171-T/Short/long,toto_2.0_1b,0.6087534586588542,0.6087534586588542,0.5453898677119502,0.6477894654872625,2.8102315266927085,0.798978312723359,5.28729066596594,0.7802265431647748,0.928617133604531,0.649117080274296,0.5170660273004292,Infrastructure,1
ds-172-T/Short/short,toto_2.0_1b,0.0410668094952901,0.0410668094952901,0.1584980010986328,0.2143120255183555,0.1836726824442545,0.1741060240730004,1.389695734406963,0.2026494744510582,0.2058604021988509,0.1610093603364293,0.125135539075445,Infrastructure,1
ds-172-T/Short/medium,toto_2.0_1b,0.0454688151677449,0.0454688151677449,0.1686386108398437,0.2243375021644028,0.2031903902689616,0.1942484929468192,2.134263916007437,0.2132341791733795,0.2268182790437448,0.1793817465816305,0.1507373009921825,Infrastructure,1
ds-172-T/Short/long,toto_2.0_1b,0.0895303796838831,0.0895303796838831,0.2100902416087963,0.2786297332400936,0.2585996274594907,0.2514056667781268,2.9693670803234764,0.2992162757670162,0.31890200525707,0.2239122827200596,0.1958270063878188,Infrastructure,1
ds-173-T/Short/short,toto_2.0_1b,0.0011138647794723,0.0011138647794723,0.026448901494344,0.03849942631869,0.0415299932161966,0.0417071624182615,0.2437123530648614,0.0333746127988378,0.0524418724617411,0.0415594310345929,0.0320443445716188,Infrastructure,1
ds-173-T/Short/medium,toto_2.0_1b,0.0122891495625178,0.0122891495625178,0.0694859504699707,0.0968419792424934,0.1129032135009765,0.1274973872016162,1.3266239354288638,0.1108564367211836,0.1803904963276014,0.1130706115387695,0.0971096127054477,Infrastructure,1
ds-173-T/Short/long,toto_2.0_1b,0.011128768214473,0.011128768214473,0.0702773835923936,0.0991952881341428,0.1170242027000144,0.1289002869156043,0.6977895279967273,0.105492977086027,0.1788431262137683,0.1191418360820214,0.0969212533773157,Infrastructure,1
ds-174-10S/Short/short,toto_2.0_1b,0.971731480189732,0.971731480189732,0.6786219424293155,0.6637646378150157,3.436435779389881,1.3946426861982717,5.969835725961105,0.9857644141425131,1.3017148485784813,0.8961291829547633,0.7252430105221527,Infrastructure,14
ds-174-10S/Short/medium,toto_2.0_1b,1.0136993892609127,1.0136993892609127,0.7014805772569445,0.6872811293748089,2.4912010168650793,1.457538350682747,6.169162517960248,1.0068263947974907,1.34256075290556,0.9353949169560024,0.7584490012981722,Infrastructure,14
ds-174-10S/Short/long,toto_2.0_1b,1.0253285435267858,1.0253285435267858,0.7079744853670635,0.6936523352731985,2.528927951388889,1.4871445031702968,6.214276197078038,1.0125850796485132,1.3502397175307272,0.944054270948579,0.7657193570163348,Infrastructure,14
ds-175-10S/Short/short,toto_2.0_1b,1.063901795504386,1.063901795504386,0.756233124314693,0.706924112169892,2.6432699424342103,1.2170640918433258,4.898752127604837,1.031456152972285,1.0024468844753414,0.7349643872129648,0.5825525252363462,Infrastructure,19
ds-175-10S/Short/medium,toto_2.0_1b,1.9047556880482457,1.9047556880482457,0.97375091374269,0.9214309689437884,4.041322185672515,1.441449212307352,7.617064173711744,1.380128866464377,1.4330343702165145,1.011078429942418,0.8173202624769061,Infrastructure,19
ds-175-10S/Short/long,toto_2.0_1b,1.6800391767178362,1.6800391767178362,0.9340067616959064,0.8883136471913782,3.561621664839181,1.4244771296091994,6.358645092662893,1.2961632523404742,1.3458500399125328,0.9698107358291436,0.7681797959518221,Infrastructure,19
ds-176-5T/Short/short,toto_2.0_1b,0.0313608805338541,0.0313608805338541,0.0539013624191284,0.0572042132553352,0.1733702818552653,0.1428946794630431,0.359450975302021,0.1770900351060278,0.1906220762907075,0.058020145589109,0.0453016948435285,Infrastructure,1
ds-176-5T/Short/medium,toto_2.0_1b,2.3757598876953123,2.3757598876953123,0.8332010269165039,0.9016872460906172,2.730042775472006,0.936789533409194,3.239279276476364,1.5413500211487696,1.6833775064143113,0.9099762207076072,0.6185803588141404,Infrastructure,1
ds-176-5T/Short/long,toto_2.0_1b,0.8234949182581018,0.8234949182581018,0.7274642944335937,0.7803420263585797,1.7426558883101853,1.1466490800625857,3.7560500866070656,0.9074662077775136,0.893085958808339,0.7159364627848973,0.5131994300192165,Infrastructure,1
ds-177-5T/Short/short,toto_2.0_1b,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,Infrastructure,1
ds-177-5T/Short/medium,toto_2.0_1b,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,Infrastructure,1
ds-177-5T/Short/long,toto_2.0_1b,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,Infrastructure,1
ds-178-T/Short/short,toto_2.0_1b,0.0607213973999023,0.0607213973999023,0.1540491527981228,0.1609516220833201,0.9361751132541232,0.3615231973086578,1.1231903086140598,0.2464171207523989,0.2815699736484264,0.1760251713090743,0.1375741909623498,Infrastructure,3
ds-178-T/Short/medium,toto_2.0_1b,0.9388755798339844,0.9388755798339844,0.7078560723198785,0.7938256767701258,2.3769716050889755,0.6610568926017817,4.808663085624646,0.9689559225444594,0.6532176619254314,0.477198268551059,0.375239827137336,Infrastructure,3
ds-178-T/Short/long,toto_2.0_1b,0.5337897029923804,0.5337897029923804,0.5533255117910879,0.6228683243246494,1.625847559799383,0.6067517409903774,5.7480927136234765,0.7306091314734441,0.4831037269135168,0.3658777387623164,0.2997282572569119,Infrastructure,3
ds-179-T/Short/short,toto_2.0_1b,0.0035114442308743,0.0035114442308743,0.0305213332176208,0.0477900856961416,0.0307065824667612,0.0329720947031565,0.4279142494317747,0.0592574402997157,0.0535288601422683,0.0275707517722366,0.0226776177610701,Infrastructure,1
ds-179-T/Short/medium,toto_2.0_1b,0.0942081689834594,0.0942081689834594,0.2439676125844319,0.3721735044101953,0.2827522277832031,0.273679081107783,1.4056692738865633,0.306933492769133,0.313235731220444,0.2489769781477419,0.1812320018052372,Infrastructure,1
ds-179-T/Short/long,toto_2.0_1b,0.1431661535192419,0.1431661535192419,0.2676874231409143,0.4020179837862074,0.3137836315013744,0.3389421390266219,2.118495686467761,0.3783730348733137,0.3921927565552484,0.2774644562394815,0.2323548858043589,Infrastructure,1
ds-180-5T/Short/short,toto_2.0_1b,0.1679733435312907,0.1679733435312907,0.2231732368469238,0.3624943421109547,1.0497672398885092,0.375303389204835,4.371048213625276,0.4098455117861981,0.4621029777674345,0.2516290024880379,0.2179996005016174,Infrastructure,1
ds-180-5T/Short/medium,toto_2.0_1b,0.2078701655069987,0.2078701655069987,0.2937888145446777,0.4736269971161978,1.2308771769205729,0.5650412770133197,4.872407108848028,0.4559278073412486,0.6999123682804411,0.4510065445698146,0.3857678990377468,Infrastructure,1
ds-180-5T/Short/long,toto_2.0_1b,0.4024080912272135,0.4024080912272135,0.5089872007016782,0.8192916402536805,1.4809708206741898,1.076706929036243,7.077872447765292,0.63435643862675,1.0221126689775124,0.8201103267916722,0.6582326529183822,Infrastructure,1
ds-181-T/Short/short,toto_2.0_1b,6.041880854374716e-22,6.041880854374716e-22,2.1119210084445208e-11,5.702329813409056e-10,,2.0,1.5473135235805137e-08,2.4580237700996128e-11,inf,inf,inf,Infrastructure,3
ds-181-T/Short/medium,toto_2.0_1b,5.34246259566286e-21,5.34246259566286e-21,5.862024446104089e-11,1.5064969010993532e-09,,2.0,2.4961691100728443e-08,7.309215139577477e-11,inf,inf,inf,Infrastructure,3
ds-181-T/Short/long,toto_2.0_1b,3.4903432294363535e-21,3.4903432294363535e-21,4.6315517676231575e-11,1.1694899138860295e-09,,2.0,2.5880255455026784e-08,5.907912685065983e-11,inf,inf,inf,Infrastructure,3
ds-182-5T/Short/short,toto_2.0_1b,6.042265723131945e-22,6.042265723131945e-22,2.1119894721977062e-11,1.3558962043743375e-09,,2.0,3.679079178284018e-08,2.458102057102582e-11,inf,inf,inf,Infrastructure,2
ds-182-5T/Short/medium,toto_2.0_1b,5.3427819792882624e-21,5.3427819792882624e-21,5.862180000685649e-11,3.5955199056919803e-09,,2.0,5.95735251976424e-08,7.30943361642218e-11,inf,inf,inf,Infrastructure,2
ds-182-5T/Short/long,toto_2.0_1b,3.490086777916197e-21,3.490086777916197e-21,4.631390579687731e-11,2.7948580486050614e-09,,2.0,6.185041023153952e-08,5.907695640362828e-11,inf,inf,inf,Infrastructure,2
ds-183-T/Short/short,toto_2.0_1b,1.00536317404476e-08,1.00536317404476e-08,3.4371033931771916e-05,0.0019321696637878,,2.0,0.0347415828924726,0.0001002678001177,inf,inf,inf,Infrastructure,5
ds-183-T/Short/medium,toto_2.0_1b,3.385905377702632e-08,3.385905377702632e-08,9.702318037549654e-05,0.0050998953658309,,2.0,0.0882029374644061,0.00018400829812,inf,inf,inf,Infrastructure,5
ds-183-T/Short/long,toto_2.0_1b,1.1519076199167304e-07,1.1519076199167304e-07,0.0001543556871237,0.0105455566075602,,2.0,0.1058549348811066,0.0003393976458251,inf,inf,inf,Infrastructure,5
ds-184-10S/Short/short,toto_2.0_1b,0.1391613882559317,0.1391613882559317,0.0660188406485098,0.2366200389986226,0.2070580150462962,0.1541246497646924,6.400613992480211,0.373043413366235,0.4061360142109415,0.0718753577817223,0.0663831229141154,Infrastructure,9
ds-184-10S/Short/medium,toto_2.0_1b,0.1544508795090663,0.1544508795090663,0.1407367621527777,0.4864643433089889,0.8420675395447531,0.3509567726072755,8.339228040417053,0.3930023912256341,0.4253131453681101,0.152307457451972,0.1378973404049425,Infrastructure,9
ds-184-10S/Short/long,toto_2.0_1b,0.4884828920717592,0.4884828920717592,0.3068241222993827,1.1121328855751715,0.894448845003858,0.5414711916125314,24.365225943844436,0.6989155113973071,0.7563769614019613,0.33204971634648,0.3007923224125093,Infrastructure,9
ds-185-T/Short/short,toto_2.0_1b,0.307731458875868,0.307731458875868,0.0874738799201117,0.1016388093441077,0.3897527906629774,0.2031977667393956,2.8699084083550095,0.5547354855026565,0.9446139557783704,0.1489521580970202,0.1387272181713025,Infrastructure,3
ds-185-T/Short/medium,toto_2.0_1b,0.6898455725775825,0.6898455725775825,0.3381351682874891,0.4148412492684018,0.7932083977593316,0.5306330221145756,9.507864606199233,0.8305694267053071,1.1741864419671737,0.4780259390601543,0.4291471226511822,Infrastructure,3
ds-185-T/Short/long,toto_2.0_1b,0.7183744454089506,0.7183744454089506,0.3632838119695216,0.4477243157010412,0.7525681483892747,0.5975788259472953,9.1887742365517,0.8475697289361805,1.1054766226572494,0.4738274006389831,0.4290598657770136,Infrastructure,3
ds-186-10S/Short/short,toto_2.0_1b,0.0019387176831563,0.0019387176831563,0.0211214383443196,0.0740581143481198,0.0963203430175781,0.0673538949914251,0.8018656999572701,0.0440308719327284,0.0621446666685082,0.0298105553638046,0.0243966215909701,Infrastructure,10
ds-186-10S/Short/medium,toto_2.0_1b,0.0154076504177517,0.0154076504177517,0.0670748223198784,0.2106258240672431,0.1896464708116319,0.1621084368338929,1.6264472901622056,0.1241275570441621,0.1725078989573155,0.0932181132608674,0.0754955081269513,Infrastructure,10
ds-186-10S/Short/long,toto_2.0_1b,0.0170821533203125,0.0170821533203125,0.0743261244032118,0.2364989179292243,0.1850812581380208,0.1510095383162271,1.9165078294957267,0.1306987120070909,0.1816402476748084,0.1032957053515229,0.081927432244948,Infrastructure,10
ds-187-T/Short/short,toto_2.0_1b,0.0446106701032489,0.0446106701032489,0.062522650103197,0.0864866094144994,1.0439869982130985,0.1049584649991706,1.2403698896312934,0.2112123815102916,0.2074825096311056,0.0614185411832342,0.0523659159961515,Infrastructure,47
ds-187-T/Short/medium,toto_2.0_1b,0.2204496775958555,0.2204496775958555,0.1503812100024933,0.2100069026777975,0.9961502832723848,0.2290846338507403,4.484594465795332,0.4695206892095975,0.475182079340481,0.1521944776981334,0.1415025209983998,Infrastructure,47
ds-187-T/Short/long,toto_2.0_1b,0.3407852593700748,0.3407852593700748,0.1969687892471926,0.281795412469325,1.0433431374359732,0.3022307277070442,5.905538516874941,0.5837681554950346,0.5880725670443178,0.1984211376209489,0.1893848341072368,Infrastructure,47
ds-188-10S/Short/short,toto_2.0_1b,58.1056693930853,58.1056693930853,0.4436729086013067,1.7406699022610217,0.5474051629929315,0.2402055706244894,56.20570123763998,7.622707484423451,1.656672072926509,0.0964251243663529,0.0897981577053415,Infrastructure,28
ds-188-10S/Short/medium,toto_2.0_1b,531.8838492063492,531.8838492063492,2.7919481646825397,13.415582425032364,1.1096461123511905,0.4389057287170089,512.4764802571103,23.062607164116315,6.879937886831806,0.8328819816242113,0.8160136118429551,Infrastructure,28
ds-188-10S/Short/long,toto_2.0_1b,531.0659523809524,531.0659523809524,2.7311622643849205,13.14644392866406,1.1070226469494049,0.434309588447325,495.1680169932541,23.04486824394864,6.874645452584698,0.8147485176468761,0.7965868432121056,Infrastructure,28
ds-189-10S/Short/short,toto_2.0_1b,0.2495316532019413,0.2495316532019413,0.2549270981297348,0.4639476506635406,2.316633404356061,0.3934515653414722,5.087814592030959,0.4995314336475146,0.4632450113131472,0.2364089594819522,0.1928149870238037,Infrastructure,55
ds-189-10S/Short/medium,toto_2.0_1b,0.8139633049242424,0.8139633049242424,0.460341185290404,0.8977066006815912,2.933503472222222,0.642964735557029,12.7878733400278,0.9021991492593208,0.8805183309494374,0.4492786902669589,0.377233714521653,Infrastructure,55
ds-189-10S/Short/long,toto_2.0_1b,0.9281693497474748,0.9281693497474748,0.5285752446338384,1.0634066530440645,3.3653503787878787,0.7231633686745784,15.973786223495486,0.9634154606126448,0.9402634035034318,0.5158729321315075,0.4384936179761137,Infrastructure,55
ds-190-T/Short/short,toto_2.0_1b,0.2815193091498481,0.2815193091498481,0.2060495334201388,0.2778015059578834,1.375976291232639,0.342723037768909,2.912187771551758,0.5305839322386686,0.5900581608799098,0.2291460433546651,0.186781572309204,Infrastructure,45
ds-190-T/Short/medium,toto_2.0_1b,0.505135814525463,0.505135814525463,0.356065990306713,0.4664002763556062,3.3679293258101852,0.6119660157456275,4.987189400295796,0.7107290725202277,0.8483270953065307,0.4250008040662222,0.3508093980136109,Infrastructure,45
ds-190-T/Short/long,toto_2.0_1b,0.8990697337962963,0.8990697337962963,0.5154112011316873,0.7124445522915601,3.669026491769547,0.8011189477629576,6.682433198317497,0.9481928779506288,1.135822511294216,0.6174014363869152,0.50506628835838,Infrastructure,45
ds-191-T/Short/short,toto_2.0_1b,0.2062308779370025,0.2062308779370025,0.2209338241748595,0.2492870490600268,1.7721837190206575,0.4018881623874432,2.3899693061585356,0.4541264999281616,0.4714800335742669,0.2293763672812134,0.1834789737672549,Infrastructure,89
ds-191-T/Short/medium,toto_2.0_1b,0.6030347502633427,0.6030347502633427,0.3954824383339185,0.4754595057091844,2.012717440601592,0.609346053316069,6.140381636368017,0.7765531213402872,0.8285900221451007,0.4219837553051368,0.3519679112125236,Infrastructure,89
ds-191-T/Short/long,toto_2.0_1b,1.1021787544215564,1.1021787544215564,0.530293025645027,0.693226496646889,2.570761483042031,0.728972644578503,8.72002837300124,1.049847014770036,1.1336783378944786,0.5726374485543252,0.4758065646318414,Infrastructure,89
ds-192-5T/Short/short,toto_2.0_1b,0.2258046468098958,0.2258046468098958,0.2363624572753906,0.3053708405412005,1.461698065863715,0.5729344927839288,2.7799385877676737,0.4751890642785205,0.7199656573955048,0.3581160946838432,0.2957114560323183,Infrastructure,3
ds-192-5T/Short/medium,toto_2.0_1b,1.0408658345540365,1.0408658345540365,0.695085695054796,0.9503139280355918,4.06036851671007,0.891966466971094,6.565576384080945,1.0202283247165982,1.1350026762589704,0.7732819262155552,0.6073411720440336,Infrastructure,3
ds-192-5T/Short/long,toto_2.0_1b,1.1594196084104935,1.1594196084104935,0.7873630099826389,1.068898086049504,6.781688850308642,0.9191627295236108,8.421029366472435,1.0767634876845025,1.1219153069618462,0.8203794269943737,0.639441363213495,Infrastructure,3
ds-193-10S/Short/short,toto_2.0_1b,0.7829180908203125,0.7829180908203125,0.6793977355957032,0.6458542154621992,2.09079345703125,1.2191260880597428,4.269071953120361,0.8848265879935528,1.165802571021198,0.8951399490599642,0.7010502573402067,Infrastructure,1
ds-193-10S/Short/medium,toto_2.0_1b,1.356682400173611,1.356682400173611,0.7963646104600695,0.763445089102124,2.0380052354600693,1.2210426100481104,7.189918987671103,1.164767101258278,1.3748337024582205,0.9399895521797856,0.7577185300794995,Infrastructure,1
ds-193-10S/Short/long,toto_2.0_1b,1.3466324869791666,1.3466324869791666,0.8025172254774305,0.7708452465135462,2.2969316948784724,1.1930042625536974,7.044372122791147,1.1604449521537703,1.3697320505919317,0.9472517958291649,0.7555441838906001,Infrastructure,1
ds-194-5T/Short/short,toto_2.0_1b,0.0721346060434977,0.0721346060434977,0.21419358253479,0.3573727848011678,4.273541259765625,0.8144891355690672,2.0864067491719425,0.2685788637318613,0.7577414662874419,0.6043042890423029,0.4668841453145436,Infrastructure,1
ds-194-5T/Short/medium,toto_2.0_1b,0.1002387576633029,0.1002387576633029,0.2555460188123915,0.4193718841251443,6.856527370876736,0.7021010149475476,2.617060441120427,0.3166050499649412,0.7543288617433105,0.608852377797295,0.4683500847481708,Infrastructure,1
ds-194-5T/Short/long,toto_2.0_1b,0.1425254185994466,0.1425254185994466,0.3020840115017361,0.4946481958873812,11.597328016493057,0.7281468705852512,3.1917022768072916,0.3775253880197285,0.8994749017921789,0.7197316927578716,0.5639154664336473,Infrastructure,1
ds-195-10S/Short/short,toto_2.0_1b,0.0344145965576171,0.0344145965576171,0.1124121602376302,0.2544055331108207,0.1104332987467447,0.0976750246064048,1.4732088921788522,0.1855117154187766,0.0975466000199806,0.0591090649306357,0.045195716096714,Infrastructure,4
ds-195-10S/Short/medium,toto_2.0_1b,0.156698506673177,0.156698506673177,0.2477699788411458,0.5535008232567091,0.2495523918999566,0.22057583866973,5.334450963777784,0.3958516220418669,0.2096892626146345,0.1312479254051118,0.1056266420369605,Infrastructure,4
ds-195-10S/Short/long,toto_2.0_1b,0.1839696417914496,0.1839696417914496,0.2953794352213542,0.79636934314495,0.3099026489257812,0.2160567880997799,10.225154739644736,0.4289168238615147,0.2272044561914659,0.1564674552641902,0.1321272771398757,Infrastructure,4
