,abs_error,mean_wQuantileLoss,MASE
0,4822.282318115234,1.3460808719777588,0.30908947962902994
1,3796.9886474609375,0.41879277772651724,0.23846281332859445
2,6252.8262939453125,2.2369170473369833,0.38627244069604355
3,3118.3453369140625,0.9014020679799999,0.18844691080257042
4,2339.633514404297,0.6322497770512265,0.14082843097710426
5,14914.045928955078,0.6597834363437834,1.0370541631371863
6,77743.6890258789,0.8166407213766251,5.552392462087656
7,58672.2783203125,0.5802462871249173,3.909165356011746
8,46989.54244995117,0.46682362288904933,3.089135064633033
9,15497.32876586914,0.638502585492146,0.9790232880119322
