dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,eval_metrics/MAAPE[0.5],domain,num_variates,dataset_size
ds-25-10S/Short/long,autotheta,2.000136040581597,1.909245062934028,1.0632781982421875,1.442241273019963,3.298578016493056,1.0841128200954862,15.11239185489744,1.4142616591641015,1.0250195094217311,0.7706359640585906,0.6980360649256494,0.6879673936631945,Infrastructure,4,8
ds-26-10S/Short/short,autotheta,1.2848316865808824,1.2921778301164215,0.8832097311580882,0.9527684452843036,4.933650811887255,0.8540659466911765,6.549371485190786,1.13350416257766,0.896634603615427,0.6986444632063391,0.5503145645741756,0.6530827780330882,Infrastructure,17,340
ds-26-10S/Short/medium,autotheta,1.573297079248366,1.569876174428105,0.9838056576797386,1.0700120278043892,5.646523182189543,1.0594828686683009,10.017890032020157,1.2543113964436288,1.0730788029053968,0.8416578215168721,0.7189773612301287,0.7280083869485294,Infrastructure,17,51
ds-26-10S/Short/long,autotheta,2.6541967933006534,3.1084403084150325,1.3885904309640522,1.5113202916297117,8.77936989379085,1.186951465482026,11.815762951021853,1.629170584469488,1.393775441623178,1.187956165916699,0.9280055473273854,0.8273664726307189,Infrastructure,17,34
ds-27-5T/Short/short,autotheta,0.2585786819458008,0.295291264851888,0.339167308807373,1.6057950179686984,0.8081509908040364,0.5900325775146484,44.573563756754965,0.5085063243911533,1.0040061658102777,0.6696594574150107,1.2859411603425204,0.5262656529744466,Infrastructure,1,20
ds-27-5T/Short/medium,autotheta,0.2064899232652452,0.4173086378309462,0.440011003282335,2.057371130961178,1.0177547030978733,0.712878672281901,121.1966340580464,0.4544116231625741,0.9004107478372825,0.8718761059955014,3.0511192431782623,0.653074222140842,Infrastructure,1,3
ds-27-5T/Short/long,autotheta,0.1893623775906033,0.8967711554633246,0.6995448642306857,3.248126932889478,1.7043689303927951,1.079495578342014,154.55699022322963,0.4351578766270964,0.8622596983636281,1.3861390911700595,4.009866132162796,0.8152665032280816,Infrastructure,1,2
ds-28-T/Short/short,autotheta,1.2947897774832589,1.329294888935392,0.2052761743939112,0.8745723325186382,6.160579527316156,0.6478692935784687,25.250812670011424,1.137888297454218,3.080649630128718,0.5557522404753303,0.6397562131209862,0.2694513714502728,Infrastructure,42,840
ds-28-T/Short/medium,autotheta,0.8136314755394345,0.9490123930431548,0.1936751592726934,0.6221478055422099,5.280894789874106,0.6397898228053391,18.38961098300759,0.9020152302147866,2.75509487376068,0.5915570165704658,0.9376183867264808,0.2620961022755456,Infrastructure,42,168
ds-28-T/Short/long,autotheta,0.5662684203455688,0.6583956387097664,0.1834538966049382,0.551737169700536,5.303678623903068,0.7134350029687626,19.688979045780982,0.7525080865649012,2.336834467394337,0.56969672009929,1.1398502952651093,0.2914962418705908,Infrastructure,42,126
ds-29-10S/Short/short,autotheta,0.1795369211832682,0.1855152130126953,0.2909014129638672,0.3156766454306279,0.8202493286132813,0.4684164937337239,3.902050549409569,0.4237179736372629,0.457597424910712,0.3141611773804789,0.259172895987953,0.3524877421061198,Infrastructure,1,20
ds-29-10S/Short/medium,autotheta,0.7539969889322916,0.7385519070095486,0.6500684950086806,0.6957438401037352,0.9405242241753472,1.3164997016059028,4.286419062859293,0.8683300000185941,1.0365413362068443,0.7759986024067359,0.5903084747835389,0.6433791775173611,Infrastructure,1,3
ds-29-10S/Short/long,autotheta,2.296773817274305,1.9907861328125,1.1170104302300348,1.1897034653107217,2.485385199652778,1.5845298936631944,7.612156907283814,1.5155110746128864,1.809093172275372,1.3333956950500718,1.008449596922504,0.8692517768012152,Infrastructure,1,2
ds-30-5T/Short/short,autotheta,0.8367439708490482,0.8367439708490482,0.5623153920374611,0.913472256300768,6.644575892188997,0.8362758651090307,9.40726709775176,0.9147371047733048,1.089309423269368,0.6696300523937062,0.5532654185930312,0.5647681868396043,Infrastructure,87,1740
ds-30-5T/Short/medium,autotheta,0.6028680755108556,0.6238102899505109,0.4832372984514687,0.7696549818176166,7.132036238825032,0.7563702930435824,12.317960840545792,0.7764457968917442,0.9506185696094968,0.5916373702772981,0.6128827823284665,0.5271718226173372,Infrastructure,87,261
ds-30-5T/Short/long,autotheta,0.8062485657128033,0.869408899066092,0.5867043447677203,0.9550064846083426,8.3081562300447,0.8451445636773627,14.729304373498298,0.8979134511258885,1.0993339186836093,0.7183142045967299,0.7328616003937909,0.5838909592512771,Infrastructure,87,174
ds-31-10S/Short/short,autotheta,0.085305921766493,0.0971543884277343,0.1804198201497396,0.5829408571143866,0.9160955132378472,0.4983760579427083,11.09188855381226,0.2920717750254089,0.7198398194162838,0.4446625174391075,0.6093310562095973,0.3725017971462673,Infrastructure,3,60
ds-31-10S/Short/medium,autotheta,0.0930290843822338,0.1123665025499131,0.2488972981770833,0.9101367565549544,3.515176504629629,1.0174815538194444,24.910133895637497,0.3050066956350857,0.9353154476842588,0.7632536964054826,1.4558538682146636,0.6635845269097222,Infrastructure,3,9
ds-31-10S/Short/long,autotheta,0.0827320353190104,0.2016238516348379,0.3048893229166666,1.0381350893810823,3.698367332175926,0.9034950086805555,32.67302849172356,0.2876317703575362,0.8820345320616891,0.9349555194654848,1.8166244877772617,0.6858411548755787,Infrastructure,3,6
ds-32-10S/Short/short,autotheta,0.8947440592447916,0.91359619140625,0.7213048638237847,0.7843516844832726,5.367112630208333,0.9797334798177084,6.560612518881736,0.9459091178568856,0.9658080142740256,0.736478806541377,0.6209479373607854,0.6631180148654514,Infrastructure,6,120
ds-32-10S/Short/medium,autotheta,1.180691550925926,1.381912796585648,0.9444050202546296,1.0258977036791286,5.539848451967592,1.2386013454861111,19.3932792041638,1.0865963146108706,1.1101539599203123,0.9648799272614532,1.2208342402644536,0.7909313512731482,Infrastructure,6,18
ds-32-10S/Short/long,autotheta,1.1892829499421296,1.5784890407986112,1.007532009548611,1.0806314539259456,7.5981221064814815,1.121457338686343,24.29922901727124,1.09054250258398,1.114185702110149,1.0293755234642232,1.4283916635445126,0.7880067274305556,Infrastructure,6,12
ds-33-10S/Short/short,autotheta,1.7658439127604166,1.914736328125,0.9814649793836806,1.264474069670649,3.4133002387152778,1.065071750217014,16.72918317944013,1.3288505983595058,1.3254792807850535,0.9789749852957144,1.0312490329820934,0.7107548014322916,Infrastructure,3,60
ds-33-10S/Short/medium,autotheta,1.7449175347222223,2.638689597800926,1.2024830005787035,1.5590593575036658,3.62432761863426,1.1621205873842593,54.14237465926336,1.3209532674255446,1.31225980724957,1.1945692171500202,2.544873334697225,0.7962754991319444,Infrastructure,3,9
ds-33-10S/Short/long,autotheta,1.8258018663194444,5.035608362268518,1.6030711082175926,2.105622254499257,6.198800636574074,1.2125444878472222,69.66868839268035,1.3512223600575313,1.3423296928710982,1.5925209735669503,3.1592248393594966,0.8799111147280093,Infrastructure,3,6
ds-34-5T/Short/short,autotheta,0.1688646157582601,0.1954439481099446,0.2795417785644531,0.434097409498879,3.300640614827474,1.2934898376464845,8.601195238831954,0.4109314003069856,1.4347346457131755,0.975998121173228,1.398071188345263,0.7836437225341797,Infrastructure,1,20
ds-34-5T/Short/medium,autotheta,0.8912667592366537,1.225657908121745,0.7321662902832031,1.1682806893376072,4.916168721516927,1.537249755859375,48.99255940302332,0.9440692555298332,1.6004229146378006,1.241196767536893,3.1776587514068084,0.8914379119873047,Infrastructure,1,4
ds-34-5T/Short/long,autotheta,5.372929325810185,8.293198423032408,1.8759302209924769,3.122992636358256,24.95305989583333,1.4608905933521412,57.62012961052272,2.317958007775418,3.16220628078364,2.559182826969054,3.3750662215028617,1.0348189742476852,Infrastructure,1,3
ds-35-10S/Short/short,autotheta,0.5107321280020255,0.5224569950810185,0.2857683874059606,0.4704320729289737,4.188586353443287,0.4365297580295139,8.252699180906152,0.7146552511540271,0.7897070396470649,0.3157792612293255,0.3415859238513344,0.3309271647135416,Infrastructure,90,1800
ds-35-10S/Short/medium,autotheta,2.1722345679012345,2.592009452160494,0.6270267168209877,1.1350870655401974,7.957608024691358,0.6450095968364198,20.94622434761712,1.4738502528755202,1.6159838916208225,0.6874952675970306,0.8535214441639372,0.4848567708333333,Infrastructure,90,270
ds-35-10S/Short/long,autotheta,2.286233410493827,2.695048611111111,0.7526924672067902,1.4532592525479424,9.242700617283951,0.757509162808642,27.18093328220281,1.5120295666731611,1.6578451023983432,0.8252798409997204,0.9970123446988712,0.5557390046296297,Infrastructure,90,180
