,abs_error,mean_wQuantileLoss,MASE
0,7331.21875,1.659295484172822,0.5058535489846395
1,6181.6484375,0.4463146734475425,0.3774751032800669
2,3005.59619140625,1.0972856326479026,0.2528146080470605
3,1529.343505859375,0.36629979849359884,0.1895639356995793
4,1934.644775390625,0.35722301060574346,0.2817117743660531
5,15240.0966796875,0.7947652884324392,3.2038237493481057
6,80486.8359375,0.9060569870648195,13.058380660545135
7,74274.3046875,0.8082091996759895,3.725953558756454
8,57764.22265625,0.5510440894602772,2.620542839753522
9,44346.30078125,1.6787430678098405,1.7443114460225895
