dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,eval_metrics/MAAPE[0.5],domain,num_variates,dataset_size
ds-0-T/Short/short,autoarima,0.4572287241617838,0.4572287241617838,0.2011722882588704,0.4285427018177086,0.6593320846557618,0.4239074389139811,9.92516574915842,0.6761869003180879,1.470064458335978,0.4373587107830202,0.4635102898579341,0.3243991216023763,Application Usage,1,20
ds-0-T/Short/medium,autoarima,0.2273660818735758,0.2273660818735758,0.0932343880335489,0.1955307671769953,0.414756711324056,0.1697338898976644,4.542404001709566,0.476829195701748,1.0316343239112609,0.2017154061271711,0.1879943611174069,0.160621166229248,Application Usage,1,4
ds-0-T/Short/long,autoarima,0.1984857629846643,0.1984857629846643,0.0887665148134584,0.18449290660425,0.3481781853569878,0.1685103946261935,3.767797455493485,0.4455174104169941,0.9621810078053852,0.1917084555744832,0.1667275023420728,0.1538414284035011,Application Usage,1,3
ds-1-T/Short/short,autoarima,0.0013503382887159,0.0013503382887159,0.0027162019411722,0.0049947307145618,0.0052973257170783,0.0051234314176771,0.1512617273479189,0.0367469493797227,0.1166143789144786,0.0086197142272411,0.0123345304190264,0.0039605182693118,Infrastructure,35,700
ds-1-T/Short/medium,autoarima,0.0222279285249255,0.0222279285249255,0.0233686774117606,0.0739183902062936,0.1126337602403428,0.1764892917209201,8.266885148724146,0.1490903367925822,0.4686958389966854,0.0734641969518508,0.1393237901652848,0.0698758588518415,Infrastructure,35,140
ds-1-T/Short/long,autoarima,0.2059672231522817,0.2059672231522817,0.043258140604332,0.2021689491888529,0.0947882984302662,0.1178215271749614,7.557040616423332,0.4538361192680478,1.394649220091915,0.1329332979352962,0.1381263464987733,0.0538886176215277,Infrastructure,35,105
ds-2-5T/Short/short,autoarima,14.11258305140904,14.11258305140904,0.3630424247993217,0.4495086167151421,1.4700662354409912,0.316881597609747,8.960677156385035,3.756671805123392,2.7305002729618675,0.2638738467010499,0.3249715508720368,0.2216295961931948,Database,91,1820
ds-2-5T/Short/medium,autoarima,34.05336252289377,34.05336252289377,1.013786343864469,1.3838246523161544,4.352013221153846,0.8327106405963828,19.589322503414227,5.835525899427897,5.060343953244853,0.8791165840870859,0.8118188604618527,0.5518550216059982,Database,91,364
ds-2-5T/Short/long,autoarima,28.9154125966626,28.9154125966626,1.1099636402370778,1.7123369433084883,5.527278566341066,0.9879253631206756,27.102424845450454,5.377305328569562,4.81296465459346,0.993474508498116,0.946271214029617,0.6300140542328042,Database,91,273
ds-3-10S/Short/short,autoarima,0.5471874260179924,0.5471874260179924,0.2397571509775489,0.4557307729969233,1.007379088738952,0.2935186829229798,8.942895177953378,0.7397211812689917,0.343504027984962,0.1113359319489842,0.1434669732164347,0.2054245334201389,Application Usage,33,660
ds-3-10S/Short/medium,autoarima,5.065723905723906,5.065723905723906,0.62148976746633,1.2952868214245044,2.5939091435185184,0.5926952467382155,34.78929582126013,2.250716309472144,1.258157458883957,0.3474147244888468,0.5095757827395356,0.3896629050925926,Application Usage,33,99
ds-3-10S/Short/long,autoarima,8.095500841750841,8.095500841750841,0.836953125,1.822254915605465,2.657794612794613,0.6458650962752526,51.94767083597946,2.845259362826321,1.5905088858750531,0.467859415477355,0.7980567316382918,0.4440241937605219,Application Usage,33,66
ds-4-5T/Short/short,autoarima,0.555428486485635,0.555428486485635,0.1279055421070386,0.5552082672784946,0.6252396948489467,1.0777747570273777,99.6610887523858,0.7452707471017731,5.220494559255718,0.895956522196978,1.4175578448492223,0.4388627411216818,Application Usage,31,620
ds-4-5T/Short/medium,autoarima,0.5919780115927419,0.5919780115927419,0.1448972640498992,0.6674520417011546,0.7275865910437843,1.1567374920306384,63.854278187535485,0.7694010732984078,5.180482489918165,0.9756130648864082,1.4492666234217586,0.4740767940398185,Application Usage,31,124
