,abs_error,mean_wQuantileLoss,MASE
0,6912.55061340332,1.6037929187074373,0.47696547866969824
1,5017.609642028809,0.39284307697020954,0.30639444106107566
2,4047.172477722168,1.5180986298892636,0.340426410766596
3,1494.837589263916,0.4043420116276344,0.18528688654110326
4,1695.5756301879883,0.37896840960697586,0.2468999091865077
5,14684.808340072632,0.7430716348900681,3.087089190008639
6,79009.85196304321,0.8602487214688921,12.818751176501825
7,47712.59541320801,0.4320325272451604,2.393491469564277
8,13816.226165771484,0.21481263185754892,0.6267895746920483
9,52409.13748168945,2.169165232945166,2.06145398319525
