dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,eval_metrics/MAAPE[0.5],domain,num_variates,dataset_size
ds-0-T/Short/short,moirai_base,0.4623552369341875,0.4543467387246588,0.150584281856815,0.3202036628286009,0.763091559211413,0.2510540502766768,7.669683146021813,0.6799670851844135,1.4782827391497546,0.3273778238777812,0.2979754271668175,0.2342097197969754,Application Usage,1,20
ds-0-T/Short/medium,moirai_base,0.2273904822145899,0.2311800568054119,0.0863027247289816,0.1812248199358383,0.4353763957818349,0.1518818686405817,4.250794126429102,0.4768547810545574,1.0316896785925294,0.1867185438308853,0.1787282570940765,0.1463802993297576,Application Usage,1,4
ds-0-T/Short/long,moirai_base,0.204749729015209,0.2045622729592853,0.0755412494694745,0.1572479185189212,0.3781153325681333,0.1334165431835033,4.01742924319252,0.4524927944345733,0.9772456985827492,0.1631459373885885,0.1534514532490726,0.1273523895828812,Application Usage,1,3
ds-1-T/Short/short,moirai_base,2595713277.714286,0.0005197515953923,0.0019435433737401,0.0039723270080715,0.0052817431423399,0.2897620099776912,1518.3961672366354,50948.14302518087,161681.06800061633,0.0061677256463796,0.0055742334310286,0.2181515739077613,Infrastructure,35,20
ds-1-T/Short/medium,moirai_base,30046264821.27238,0.0178845477388018,0.0191946606408982,0.0506747947302834,0.0433895081943935,0.3243438357398623,2620.753015880673,173338.58434079928,544925.1687097269,0.0603423278656919,0.0496174717696396,0.247973149617513,Infrastructure,35,4
ds-1-T/Short/long,moirai_base,136684267970.34328,0.1961802400861467,0.0355958835662357,0.1954486267480966,0.0602795287709177,0.3418777901785714,1792.9004093338108,369708.3552887914,1136122.684840314,0.1093870079699576,0.1049348577020979,0.2574806431361607,Infrastructure,35,3
ds-2-5T/Short/short,moirai_base,13.981859587924385,15.198445274716333,0.3764757393917321,0.4467629954218686,1.388460719629085,0.2956196774493207,8.733345023324471,3.739232486476922,2.717824679762495,0.2736377209898307,0.2468097917910418,0.2023419712052677,Database,91,20
ds-2-5T/Short/medium,moirai_base,73301.6725635347,30.36051494891827,0.905590317275498,1.2172841070483171,3.273374385624141,0.8309054420107886,14.770906852621785,270.74281627318334,234.7777863571205,0.7852931906487034,0.6477510021121748,0.5204029236957703,Database,91,4
ds-2-5T/Short/long,moirai_base,3272.503027383496,27.77988098417785,0.9570389210037648,1.4519553313593074,3.367239885403948,0.9877486120650184,23.18030140569816,57.205795400321946,51.20212990864266,0.8565990703904482,0.7278222692120552,0.6000018283221408,Database,91,3
ds-3-10S/Short/short,moirai_base,0.8087905382869219,0.7762415595006461,0.2482281262946851,0.4663403247263572,0.867333808667732,0.2661578831528172,6.999061268381755,0.8993278258159935,0.4176205098084857,0.1152695976663819,0.0963693437287121,0.19064943101671,Application Usage,33,20
ds-3-10S/Short/medium,moirai_base,8.882117956912879,9.763083290588174,0.8648044408933081,1.6709493989062758,2.3487426346801348,0.5976366036668771,27.07262071495025,2.9802882338647847,1.6659905697418602,0.4834284237436949,0.4083673316191415,0.3883098974773779,Application Usage,33,3
ds-3-10S/Short/long,moirai_base,8.54441287878788,8.266973708438552,0.8510245686026936,1.7225039815322036,1.6511388625841752,0.6573620317760943,35.00421106171875,2.92308276974633,1.634012533967964,0.4757254314533685,0.4202108669198972,0.4249233053188131,Application Usage,33,2
ds-4-5T/Short/short,moirai_base,258936696.72542843,0.56172568849338,0.069031899654737,0.2936765882854525,0.0668944821995862,0.1803314820176839,51.37859877685097,16091.5100821964,112718.29034152624,0.4835567121024153,0.4840356386683819,0.1272460670881374,Application Usage,31,20
ds-4-5T/Short/medium,moirai_base,1262763247.2860217,0.5939763551117272,0.0751670591292842,0.3489652205335001,0.068095683657589,0.1843552538143691,92.0928064783742,35535.38021867814,239264.56083823508,0.5061100593660359,0.5085299880432614,0.1270838152977728,Application Usage,31,4
ds-4-5T/Short/long,moirai_base,3163261295.269773,0.5630836040173238,0.072223569443861,0.3376943873741991,0.0668308088398159,0.1839866122599277,86.8051436253236,56242.8777292714,385754.07031210855,0.4953611374500975,0.4976566733044473,0.1270298418890475,Application Usage,31,3
ds-5-T/Short/short,moirai_base,1978633.2018944456,0.5038086330681516,0.32924871946636,0.5149560528032544,1.87320835715846,0.6576293811463473,33.21042161539358,1406.638973544543,3070.2945583136425,0.7186567205385974,0.5848578758818235,0.4002875562299762,Networking,19,20
ds-5-T/Short/medium,moirai_base,107561603.4754386,0.5699028550532826,0.3547089024593955,0.5279071208016078,2.06592160944353,0.6975032739471971,35.61993169657176,10371.191034564865,23870.38083866201,0.8163996362954694,0.7014648339009457,0.4262049490945381,Networking,19,4
ds-5-T/Short/long,moirai_base,5061787.246783625,0.9079186987923368,0.427005391557779,0.6666319278488751,1.9446405183966864,0.7417212770696272,36.18669142562317,2249.8416048210206,4763.720655613292,0.9041233833809617,0.7727637449842693,0.4417691176862512,Networking,19,3
ds-6-5T/Short/short,moirai_base,0.4943452188934105,0.5006404748861341,0.2666797810706539,0.369249484434772,0.8780300617218018,0.3777686844701352,7.675371967517649,0.7030968773173513,0.6515639883515666,0.2471337128250246,0.2174265017369353,0.2507117969402369,Infrastructure,23,20
