dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,eval_metrics/MAAPE[0.5],domain,num_variates,dataset_size
ds-182-5T/Short/long,visonts,5.57927715381919e-10,5.57927715381919e-10,1.8413092024778556e-05,0.0011111780572185957,nan,2.0,0.044447122288743826,2.3620493546535368e-05,inf,inf,inf,1.5707616374604532,Application Usage,2,6
ds-602-10S/Short/short,visonts,0.638963468384987,0.638963468384987,0.3985368207102661,0.5875111908320033,1.66088967390132,1.2152989822044222,23.500447633280135,0.7993519052238426,1.7561185124235268,0.8755566655411016,0.8755566655411016,0.6913915202695488,Application Usage,1,20
ds-602-10S/Short/medium,visonts,0.6741863957413248,0.6741863957413248,0.45484178523797436,0.66572335844697,2.101955205584006,1.3930884174616536,26.628934337878803,0.8210885431799209,1.8399536346703207,1.019241838045188,1.019241838045188,0.7748896993891403,Application Usage,1,3
ds-602-10S/Short/long,visonts,0.6191012859160583,0.6191012859160583,0.39098833579097075,0.5710472074726118,1.6883862988084097,1.172330487765319,22.841888298904475,0.7868298964300088,1.763184421252402,0.8761544848332611,0.8761544848332611,0.6927835819543049,Application Usage,1,2
ds-176-5T/Short/short,visonts,0.05155147961198171,0.05155147961198171,0.11064180432203956,0.1175902021148326,0.35508804755852513,0.3110158944653943,4.703608084593304,0.22704950916481126,0.24439912066124572,0.1190963142098302,0.11909631420983019,0.21018648845742685,Infrastructure,1,20
ds-176-5T/Short/medium,visonts,2.733409769478903,2.733409769478903,1.2848982086766023,1.3776670674673384,6.064606041279844,1.387477613372366,55.10668269869354,1.6533026853782409,1.805646033459575,1.403294977026809,1.403294977026809,0.92989460358592,Infrastructure,1,4
ds-176-5T/Short/long,visonts,1.5629075198413573,1.5629075198413573,0.9309278348209975,0.9961958213915058,3.0702695833616604,1.060710993794993,39.84783285566023,1.2501629973092938,1.2303521712980567,0.9161757989629935,0.9161757989629936,0.706297753127205,Infrastructure,1,3
ds-246-10S/Short/short,visonts,1.3841632197311715,1.3841632197311715,0.728438956696882,1.0218343320496301,2.3121012100717593,1.1135101538087047,40.8733732819852,1.1765046620099606,1.466287147236322,0.9078592837244797,0.9078592837244795,0.6955871298531295,Application Usage,4,80
ds-246-10S/Short/medium,visonts,1.278188474673777,1.278188474673777,0.7219227043686182,1.1135881238222642,2.562643554776564,1.4799215434538464,44.54352495289057,1.130569977787212,1.5547536114019003,0.9927841299721724,0.9927841299721722,0.7782163385536733,Application Usage,4,12
ds-246-10S/Short/long,visonts,1.4253179782644658,1.4253179782644658,0.7752080743081259,1.1119455869957164,2.6238792930047197,1.4000868072914596,44.47782347982865,1.193866817641091,1.6417990772170805,1.0660618774588728,1.0660618774588726,0.8026811519012574,Application Usage,4,8
ds-859-10S/Short/short,visonts,0.029889702897299576,0.029889702897299576,0.018619098701132326,0.2885165953845639,0.34702433106547476,0.408877143548364,11.540663815382556,0.1728863872527261,4.48285418747237,0.482783554597161,0.482783554597161,0.27001032202980346,Application Usage,1,20
ds-859-10S/Short/medium,visonts,0.7260359684593141,0.7260359684593141,0.05338235270964055,0.8366215053672548,0.6149735560953454,0.6659004287166083,33.46486021469019,0.8520774427593504,13.085711530175038,0.8198152342799458,0.8198152342799458,0.381531499786203,Application Usage,1,3
ds-859-10S/Short/long,visonts,0.7339894062834585,0.7339894062834585,0.08441122478078833,1.3346287935165302,1.6221441722695942,1.1532614401574748,53.38515174066121,0.8567318170136198,13.157190712451719,1.2963386682472264,1.2963386682472264,0.871625821145795,Application Usage,1,2
ds-2371-30T/Short/short,visonts,0.1525030523305663,0.1525030523305663,0.24535968291470064,0.5431952490769312,0.9492808927192972,0.4946414652697516,21.727809963077252,0.39051639188459975,0.7834552795517796,0.49224140897388396,0.4922414089738839,0.3971951850556603,rate,1,20
ds-2371-30T/Short/medium,visonts,0.18491133969845724,0.18491133969845724,0.29342175148345667,0.6360593784911815,0.9418869774638595,0.5695415606759096,25.442375139647265,0.4300131854937209,0.7867780231963075,0.5368621088441561,0.5368621088441561,0.44006150088042717,rate,1,3
ds-2371-30T/Short/long,visonts,0.18650230385149003,0.18650230385149003,0.2915496395984103,0.6305086606787991,0.7513342290278975,0.5956275075356332,25.22034642715196,0.4318591250066276,0.7901554653071516,0.5334367801849245,0.5334367801849245,0.40194526092466326,rate,1,2
ds-1003-10S/Short/short,visonts,1.2239361625673892,1.2239361625673892,0.8909739121924913,0.8373770795674897,4.271841193357117,1.5780533354423458,33.49508318269959,1.1063164839083748,1.330922928463543,1.071861104528259,1.071861104528259,0.8000826670652095,Application Usage,1,20
ds-1003-10S/Short/medium,visonts,1.1030487625507879,1.1030487625507879,0.8577764073960362,0.8068893241998022,2.891329404148002,1.6593992857138358,32.27557296799209,1.050261282991422,1.2498988348532327,1.0208257216863,1.0208257216863,0.7809765381875188,Application Usage,1,3
ds-1003-10S/Short/long,visonts,1.099645955865177,1.099645955865177,0.8622945659084721,0.8132287816189869,2.8448342355967857,1.6027837146539492,32.529151264759484,1.0486400506680913,1.2479694326894342,1.026202708491232,1.026202708491232,0.7926129002623427,Application Usage,1,2
ds-1346-5T/Short/short,visonts,17.557048221040606,17.557048221040606,2.3781138013030567,3.2130665518310186,1.0569704535772002,0.6447593579969214,128.52266207324075,4.190113151340976,1.0823968676542404,0.6143182383110491,0.6143182383110491,0.560130980779867,Application Usage,1,20
ds-1346-5T/Short/medium,visonts,15.003494443865435,15.003494443865435,2.421711902040205,3.4646296898556397,1.3911063854814387,1.3080308902805924,138.5851875942256,3.873434450699461,1.4945538597194745,0.9344107706970991,0.9344107706970992,0.7433274957505567,Application Usage,1,4
ds-1346-5T/Short/long,visonts,11.357367997784628,11.357367997784628,1.9596300401121138,2.8943909127249148,1.0389579480831546,1.308794712115454,115.7756365089966,3.3700694351577725,1.409534575127771,0.8196170284152416,0.8196170284152414,0.692178488792019,Application Usage,1,3
ds-953-10S/Short/short,visonts,0.7710328177076886,0.7710328177076886,0.10989569491356169,1.8192462336698694,2.7077680868173024,0.8469702504750299,72.76984934679477,0.8780847440353856,6.626965741947011,0.8293903411107268,0.8293903411107268,0.7076692529322506,Application Usage,13,240
ds-953-10S/Short/medium,visonts,0.5366460791577905,0.5366460791577905,0.0928252456283836,1.1115511710853996,1.3517819202099308,0.8270669774917808,44.46204684341598,0.7325613142650863,5.948031869303622,0.7536946171222034,0.7536946171222033,0.6476144414258046,Application Usage,13,36
ds-953-10S/Short/long,visonts,0.5561395935413096,0.5561395935413096,0.12351766391834777,3.0985120469369054,4.523098610921877,0.9126315550368247,123.94048187747623,0.7457476741776066,6.055098523619736,1.0029017190804197,1.0029017190804197,0.7406796556864959,Application Usage,13,24
ds-2695-D/Long/short,visonts,3.1905861886715456,3.1905861886715456,0.8117144904005995,8.052676677310789,0.8030028214325322,0.9053307924039643,322.1070670924315,1.7862212037347294,1.328395942110534,0.6036644470158304,0.6036644470158306,0.4938220270801469,distribution,6,6
ds-2419-D/Long/short,visonts,0.23507197214455539,0.23507197214455539,0.40852323091069276,0.8465155441584771,0.947913907550279,1.3280595708270486,33.86062176633909,0.4848422136577583,1.041510713331526,0.8775665766154496,0.8775665766154496,0.709646927572298,rate,1,1
ds-2754-H/Medium/short,visonts,0.006322525549531403,0.006322525549531403,0.057975846433459814,0.8008758562199889,2.6516654816909178,1.4896529293703693,32.03503424879955,0.079514310344311,3.1430736723912056,2.2916925993641666,2.2916925993641666,0.9895025157279556,rate,1,11
ds-2754-H/Medium/medium,visonts,0.017147503972974414,0.017147503972974414,0.09518405370594915,1.183940237931354,4.433191023893292,1.459614074501467,47.357609517254154,0.13094847831484877,4.369922009754606,3.176416378563796,3.176416378563796,0.9622271326721621,rate,1,2
ds-2754-H/Medium/long,visonts,0.0015574495773371198,0.0015574495773371198,0.03321846179892795,0.42692525242379625,1.4707132563033718,1.7409254715767153,17.077010096951845,0.03946453569139158,1.4361977591127144,1.2088899453895832,1.2088899453895832,0.8832506833557395,rate,1,1
ds-1292-T/Short/short,visonts,0.8129597534901445,0.8129597534901445,0.49290161280193984,0.6721445715937578,2.449448432109756,1.2042088151773833,26.885782863750308,0.9016428081508466,1.6356674037046557,0.8941712771458203,0.8941712771458205,0.6709257018032294,Application Usage,45,900
ds-1292-T/Short/medium,visonts,0.8916946339675363,0.8916946339675363,0.5109770340799414,0.6952442363832732,2.1963694239507014,1.224021549290512,27.809769455330926,0.9442958402786366,1.6478412044554789,0.8916792549238856,0.8916792549238856,0.6781221216827069,Application Usage,45,180
ds-1292-T/Short/long,visonts,0.8334035143808524,0.8334035143808524,0.4852406196552957,0.6606013799262055,2.3521400443072,1.156794941134311,26.424055197048222,0.9129093681088241,1.616574809104142,0.8592613785022819,0.8592613785022818,0.6575085796545954,Application Usage,45,135
ds-1445-5T/Short/short,visonts,0.0012868722350374865,0.0012868722350374865,0.018166360466458295,0.054962842812784844,0.0516464224366442,0.05286916519102438,2.198513712511394,0.03587300147795674,0.09242155911348215,0.04680297963802362,0.04680297963802363,0.050689679463462735,Application Usage,1,20
ds-1445-5T/Short/medium,visonts,0.0026213003595665016,0.0026213003595665016,0.039402203128431776,0.11611398859428768,0.11209724489188631,0.11304482684016721,4.644559543771507,0.051198636305730856,0.1411258381212283,0.10860970802264104,0.10860970802264107,0.104430454861256,Application Usage,1,4
ds-1445-5T/Short/long,visonts,0.00407972441474559,0.00407972441474559,0.05258361093237488,0.15444297420282807,0.14342518920848682,0.15022866786997544,6.177718968113122,0.06387272042699911,0.17718883851696496,0.14587180386005724,0.14587180386005724,0.1359746491948513,Application Usage,1,3
ds-491-T/Short/short,visonts,0.8546541592145543,0.8546541592145543,0.10880970721048394,0.5611670508176031,0.268274099276727,0.22976864920660492,22.446682032704125,0.9244750722515748,3.9343499797292933,0.4630686994245113,0.4630686994245113,0.159719934993578,Infrastructure,43,860
ds-491-T/Short/medium,visonts,0.5277709569975292,0.5277709569975292,0.09449381481799965,0.36498887444298406,0.1310467985824165,0.24137826609480145,14.599554977719365,0.7264784628586929,3.4300404170732626,0.4461489508082212,0.44614895080822126,0.1610097820906123,Infrastructure,43,172
ds-491-T/Short/long,visonts,0.49477309828063754,0.49477309828063754,0.11058306070270812,0.5028679337404427,0.45869731898263594,0.3072269299481942,20.114717349617706,0.7034010934599387,3.408276117104973,0.5358217498575374,0.5358217498575374,0.20286807320095193,Infrastructure,43,129
ds-1681-D/Long/short,visonts,2.5273972169097263,2.5273972169097263,0.7970127570108115,4.314595863794872,0.5441762500906748,0.3462343417708983,172.58383455179487,1.5897789836671405,0.666924989477156,0.33435322144998686,0.3343532214499868,0.30931326982970525,gauge,3,3
ds-654-T/Short/short,visonts,0.4140196591421693,0.4140196591421693,0.4069457752996862,0.7767124439384068,2.234815965411363,0.781254828758774,31.068497757536278,0.643443594374961,0.69109741949189,0.43708442766600925,0.43708442766600925,0.5321968147664726,Infrastructure,9,180
ds-654-T/Short/medium,visonts,0.46046588832638385,0.46046588832638385,0.451552498109098,0.8878874301691384,1.5769339420039428,0.9234151282166756,35.51549720676554,0.6785763688240137,0.7756499103602028,0.5161492070350635,0.5161492070350634,0.5659739734288161,Infrastructure,9,36
ds-654-T/Short/long,visonts,0.5530420331473681,0.5530420331473681,0.4949475427514042,0.966220426302307,2.070918661179847,0.9399717438002235,38.64881705209226,0.7436679589355508,0.8499883182789664,0.5657089625075973,0.5657089625075973,0.588736846603377,Infrastructure,9,27
ds-802-10S/Short/short,visonts,1.1306130814791798e-09,1.1306130814791798e-09,2.3442457972958026e-05,0.0002371469848082306,0.0004056761147028367,0.00040578263390553336,0.009485879392329222,3.362459042842276e-05,0.000565752101976748,0.00039443216124624455,0.0003944321612462446,0.0004056759425777935,Infrastructure,45,900
ds-802-10S/Short/medium,visonts,5.8067933457552e-10,5.8067933457552e-10,1.8551726364069633e-05,0.00018072270362058768,0.00032104109053272226,0.000321059997341858,0.007228908144823508,2.4097288946591483e-05,0.0004054500320988671,0.00031214291642817256,0.00031214291642817267,0.0003210410376874677,Infrastructure,45,135
ds-802-10S/Short/long,visonts,1.1169871429280839e-09,1.1169871429280839e-09,2.8603033494839362e-05,0.00027581862445222994,0.0004949808381990827,0.0004948298393176294,0.011032744978089194,3.342135758655061e-05,0.0005623325164038309,0.00048126159328754363,0.0004812615932875435,0.0004949807395865787,Infrastructure,45,90
ds-2053-D/Long/short,visonts,0.954916952575425,0.954916952575425,0.5038518197802868,1.4316174710192748,0.6366449030640254,0.6002599877398729,57.264698840770976,0.9771985226019455,1.2641244505573548,0.6517932539911623,0.6517932539911624,0.4815062511776245,gauge,2,2
ds-2258-D/Long/short,visonts,2.556253127030849,2.556253127030849,1.2927047837665278,2.6773528740889336,1.7571872335982797,1.6299391258893634,107.09411496355735,1.5988286734452972,1.318950373403742,1.0664141102595763,1.066414110259576,0.9364007081582131,gauge,2,2
ds-2555-D/Long/short,visonts,1.6308097022511892,1.6308097022511892,0.7940529702311298,2.3787967681454205,341.0904945309912,1.279646852699899,95.15187072581682,1.2770315979846345,1.7385522899176422,1.0810246292181773,1.0810246292181773,0.8771081240626136,gauge,15,15
