,abs_error,mean_wQuantileLoss,MASE
0,92.59674835205078,0.1093587163294937,0.5596494212686791
1,147.68372917175293,0.34075613551604267,0.9331290261159886
2,97.17625141143799,0.15168773926523882,0.5913316977943442
3,104.09257793426514,0.1464075769049371,0.6603959186992601
4,51.204158782958984,0.05148696431897121,0.31625267343494146
5,66.9494457244873,0.07681776688915039,0.40872923426072505
6,33.3510856628418,0.040610828693398465,0.20539140586613763
7,61.52619171142578,0.07395723811624913,0.3882638082186022
8,94.18591117858887,0.1421198249835458,0.626130336548784
9,69.65156555175781,0.08974945406067249,0.4595568533027608
