dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,eval_metrics/MAAPE[0.5],domain,num_variates,dataset_size
ds-710-T/Short/short,time-moe-200M,0.0888031721115112,0.0888031721115112,0.182856019337972,0.5055099811891101,1.456336466471354,0.9327181498209636,20.220399199906016,0.2979986109221169,1.2704924650373055,0.779591535801911,0.7795914923236561,0.5939280192057291,Application Usage,1,20
ds-710-T/Short/medium,time-moe-200M,0.1597056229909261,0.1597056229909261,0.2024507840474446,0.552616273008933,1.5600784301757813,0.9617837270100912,22.104650913252357,0.3996318593292158,1.5786587061266637,0.7997377719962543,0.79973778080283,0.6097638448079427,Application Usage,1,4
ds-710-T/Short/long,time-moe-200M,0.1595037389684606,0.1595037389684606,0.2008722093370225,0.5453403819256494,1.5047202781394675,0.9352080168547454,21.813615287250872,0.3993791919572934,1.5662306061908866,0.78775311416442,0.7877531044451553,0.598842536078559,Application Usage,1,3
ds-2657-D/Long/short,time-moe-200M,0.9346194727891156,0.9346194727891156,0.65164412933142,0.9097573576628982,1.2238659917091836,1.151906788105867,36.39029429922464,0.9667571943301564,1.1483557014486403,0.7740508740167842,0.774050840816795,0.62881698089392,rate,98,98
ds-2470-H/Medium/short,time-moe-200M,2.7605237724367253,2.7605237724367253,0.4366716957617725,0.7438930701744473,2.378860851949897,1.4311891666128616,29.755722734619567,1.6614824020845738,3.3569546222133857,0.8822766137264343,0.8822766821621727,0.7184000987323519,rate,11,121
ds-2470-H/Medium/medium,time-moe-200M,2.4862384218158144,2.4862384218158144,0.4106776844371448,0.693283795306397,1.971899968927557,1.4642660429983427,27.73135184671724,1.576781031664135,3.738036845166768,0.973583703181439,0.9735836649789364,0.713974785082268,rate,11,22
ds-2470-H/Medium/long,time-moe-200M,3.2111860795454548,3.2111860795454548,0.4538593947285353,0.7690397539092201,1.6027481849747476,1.4748646129261365,30.761590126529857,1.7919782586698576,3.852874530226973,0.9758284140968287,0.975828372833664,0.7126937095565026,rate,11,11
ds-2179-30T/Short/short,time-moe-200M,0.2765671139671689,0.2765671139671689,0.2999851408458891,0.6671439726376247,5.039107840401786,0.7056133451915922,26.685758924519668,0.5258964859810045,1.0287849189398603,0.58684588514145,0.5868458896783054,0.571376219249907,gauge,7,140
ds-2179-30T/Short/medium,time-moe-200M,0.777342781187996,0.777342781187996,0.5758879646422371,1.2734018666085862,4.790206473214286,1.0892484150235615,50.93607468764183,0.8816704493108499,1.4571332984736938,0.951767783672863,0.9517678062003596,0.781165277390253,gauge,7,21
ds-2179-30T/Short/long,time-moe-200M,0.9721707783048116,0.9721707783048116,0.64558594718812,1.4096449311565065,4.1548568483382935,1.2131537543402775,56.385797260813646,0.9859872100107644,1.6295372003211126,1.0669573664511305,1.0669573326798885,0.8156828380766369,gauge,7,14
ds-1078-10S/Short/short,time-moe-200M,0.7393642171223959,0.7393642171223959,0.4060898081461588,0.8001815701273025,0.7419511922200521,0.7161396280924479,32.0072628137642,0.8598629060044374,1.39395101894388,0.6583250630945832,0.6583250586859771,0.4360394287109375,Database,2,40
ds-1078-10S/Short/medium,time-moe-200M,1.1061912706163195,1.1061912706163195,0.6148607720269097,1.2299348490795792,1.2173139105902775,1.4173388671875,49.197393988076016,1.051756279095266,1.7225752552080529,1.0070241293950375,1.0070241466176844,0.7341726345486111,Database,2,6
ds-1078-10S/Short/long,time-moe-200M,1.296690673828125,1.296690673828125,0.6665244547526041,1.3376196029661105,1.3541596137152778,1.4149168565538195,53.50478404213666,1.1387232648137673,1.8650105138286035,1.091639342277584,1.0916392690821812,0.749316880967882,Database,2,4
ds-411-5T/Short/short,time-moe-200M,845389773.6278607,845389773.6278607,4380.784064054727,442.200448852858,12.25783448480255,0.5256471548507463,17492.03837212052,29075.587244763617,4.209409863064673,0.6342267652912001,0.5483747317571885,0.3289348317616021,Infrastructure,67,1340
ds-411-5T/Short/medium,time-moe-200M,872095377.1940298,872095377.1940298,2900.532089552238,5910.131968516074,4.127350551927861,0.5426360021183146,236313.9906804608,29531.26101598152,8.5503082698978,0.8398030649277428,0.7945647374500409,0.3436250449413091,Infrastructure,67,268
ds-411-5T/Short/long,time-moe-200M,1061211775.5330015,1061211775.5330015,3054.136871199558,47683.6593350597,3.826857034273079,0.5653868245577667,1907227.0453120205,32576.24557147434,10.61080717870844,0.9948002561123784,0.9926390362599044,0.3537248652570481,Infrastructure,67,201
ds-1819-30T/Short/short,time-moe-200M,0.1053208609422047,0.1053208609422047,0.2604248325030009,0.2897413437267717,0.5807744661966959,0.6315446694691976,11.589653776701892,0.3245317564464297,0.6330966170008641,0.5080368166308624,0.5080368033074846,0.442576249440511,gauge,1,1
ds-2242-30T/Short/short,time-moe-200M,10.43116455078125,10.43116455078125,0.2114328225453694,1.1828376496186646,0.2707762400309245,0.2254768371582031,47.31350637596515,3.229731343437291,11.131652962664832,0.728728353915313,0.7287283134837719,0.1534777641296386,rate,1,20
ds-2242-30T/Short/medium,time-moe-200M,6.960156928168403,6.960156928168403,0.1723559697469075,0.9374311726219754,0.4917234632703993,0.6785554673936632,37.497246371310325,2.6382109332213,11.6235415800429,0.75937323877118,0.7593732087375928,0.3690185123019748,rate,1,3
