dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates,dataset_size
ds-2162-D/Long/short,chronos_2,0.0422929008801778,0.0422929008801778,0.1172788778940836,0.3596345261853261,1.5605995178222656,0.7149148060193741,5.9121554266769145,0.2056523787369789,1.1618106697046937,0.6625542213766759,0.6833854026627546,"['Security', 'Application Usage']",1,1
ds-2163-H/Medium/short,chronos_2,1.0809535402240176,1.0809535402240176,0.3740597349224668,1.096528928577649,2.6781158447265625,0.8980066394890583,21.109557679906978,1.0396891555768086,2.332842693221232,0.8393109755559832,0.732927874699291,"['Security', 'Application Usage']",1,11
ds-2163-H/Medium/medium,chronos_2,2.025038401285807,2.025038401285807,0.4350285212198893,1.4288500761822234,1.2887985229492187,0.8256496999976946,33.277959799473265,1.4230384398482732,2.7863013842506303,0.8517834353039125,0.7827955293466365,"['Security', 'Application Usage']",1,2
ds-2163-H/Medium/long,chronos_2,2.739378187391493,2.739378187391493,0.571522945827908,2.0649930158455936,2.259507581922743,0.7979814767078115,67.1968518927064,1.655106699699899,2.7606243760490843,0.953267953063074,0.9250842411508502,"['Security', 'Application Usage']",1,1
ds-2164-D/Long/short,chronos_2,0.0795287529627482,0.0795287529627482,0.194233226776123,0.4545314716201112,2.1735102335611978,0.7462568633197635,10.646080804913336,0.2820084271129999,0.8421906799716325,0.5800585996890113,0.741199753631078,"['Security', 'Application Usage']",1,1
ds-2165-D/Long/short,chronos_2,0.8629973517523871,0.8629973517523871,0.294829961988661,0.5771360661168201,5.744489203559028,0.5148359325335173,11.057109289191224,0.9289765076428936,1.920421646212084,0.609485639622398,0.5882213700220051,['Infrastructure'],3,1
ds-2166-30T/Short/short,chronos_2,12.819940355088976,12.819940355088976,1.7564056184556749,7.267001752485342,0.7967949973212348,0.8477063984756867,281.78945262717565,3.58049442885881,1.9932706621674052,0.977795625630828,0.9712192906540852,['Infrastructure'],3,4
ds-2167-H/Medium/short,chronos_2,0.0852406241677024,0.0852406241677024,0.0760487137418804,0.387056451344786,1.499311620538885,0.6581143731070876,7.461464905009623,0.2919599701460842,2.2614669589026875,0.5890590182902786,0.5229637094002809,['Infrastructure'],2,11
ds-2167-H/Medium/medium,chronos_2,0.1473052978515625,0.1473052978515625,0.1336826006571451,0.6654878925970167,2.859852600097656,0.7658743814401124,9.722893956603537,0.3838037230819452,2.168881822974042,0.7554428088527818,0.6479464500359674,['Infrastructure'],2,2
ds-2167-H/Medium/long,chronos_2,0.1905376646253797,0.1905376646253797,0.2196317884657118,1.115420208025577,8.238896348741319,1.1297712600981875,12.675092320192991,0.4365062022759582,3.1209542595896345,1.5703345386144272,1.3586679067038494,['Infrastructure'],2,1
ds-2168-30T/Short/short,chronos_2,0.0230240665730975,0.0230240665730975,0.0084222682884761,0.0624621236258291,0.0039943382143974,0.0062117604412032,2.4831054081391875,0.1517368332775453,0.2700285124643947,0.0149881378725847,0.0151259625009319,['Database'],1,7
ds-2168-30T/Short/medium,chronos_2,0.0160779923200607,0.0160779923200607,0.0071200897296269,0.0456871971896745,0.0050002177556355,0.0065601398474251,1.6671631099686788,0.1267990233403267,0.227642112566807,0.0127826873190278,0.0124980781933092,['Database'],1,1
ds-2168-30T/Short/long,chronos_2,0.0108119461271497,0.0108119461271497,0.0136528160836961,0.079948466624119,0.0195210085974799,0.0207604295149474,2.2475678078651957,0.1039805084001313,0.1890131403819393,0.0248177440439712,0.022260405126554,['Database'],1,1
ds-2169-H/Medium/short,chronos_2,0.2537563208377723,0.2537563208377723,0.2768770853678385,0.4432451906410506,1.5715107002643625,0.662007375675273,4.173206280935738,0.5037423159094064,1.1348736410955995,0.6237723059657466,0.4959661489913358,['Infrastructure'],3,11
ds-2169-H/Medium/medium,chronos_2,0.4351438734266493,0.4351438734266493,0.4121605767144097,0.6308436156466627,2.1923121134440104,0.8473907171588844,4.7206363851381905,0.6596543590598407,1.386461201419642,0.8662788936674553,0.6863966648225919,['Infrastructure'],3,2
ds-2169-H/Medium/long,chronos_2,0.361506426775897,0.361506426775897,0.3668069910120081,0.5642596900441379,1.9866183810763889,0.8044786876964015,4.906807613292172,0.6012540451222735,1.2895735758212297,0.7867300134993432,0.6194064057055687,['Infrastructure'],3,1
ds-2170-H/Medium/short,chronos_2,0.5613432797518644,0.5613432797518644,0.2484290961063269,0.395070329592827,0.2664215781471946,0.3083530745287833,5.895666868460017,0.7492284563148042,0.7397733499596983,0.2452939728931195,0.2123598608765541,['Infrastructure'],1,11
ds-2170-H/Medium/medium,chronos_2,1.1718126932779949,1.1718126932779949,0.6937632878621419,1.0891936190799223,1.5747957865397135,1.262619628158938,10.3827971680091,1.0825029761058371,1.372129073127029,0.8793812101730145,0.7853014128567145,['Infrastructure'],1,2
ds-2170-H/Medium/long,chronos_2,1.4535503811306425,1.4535503811306425,0.7962578667534722,1.2818143666467654,1.8585108439127604,1.2704098577187797,11.575083990149,1.20563277208719,1.312806920648434,0.8670408289292253,0.7524458187505906,['Infrastructure'],1,1
ds-2171-H/Medium/short,chronos_2,0.0153108581348701,0.0153108581348701,0.0637172769617151,0.3195104500915401,0.689451500221535,0.2998580034759899,4.76506470289372,0.123737052392847,0.7273676317277249,0.3745513889941458,0.308747777737279,['Infrastructure'],1,9
