,abs_error,mean_wQuantileLoss,MASE
0,96.04202270507812,0.10251629850884057,0.6144684246227025
1,160.54119873046875,0.3016623357217505,1.0656487830187702
2,39.24106979370117,0.0904118123308835,0.24773250166685895
3,107.21805572509766,0.13123559137230284,0.7032559441881108
4,98.42774200439453,0.09676199140401134,0.6271077252180784
5,60.58457946777344,0.06590699901501558,0.37950559012469504
6,122.27885437011719,0.12976230426385935,0.7749628763193753
7,91.23800659179688,0.10338533908890156,0.5872063937555372
8,115.67095947265625,0.15684589438665503,0.7622155697450688
9,117.6300277709961,0.15038654593487238,0.7735555608041738
