dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,eval_metrics/MAAPE[0.5],domain,num_variates,dataset_size
ds-98-10S/Short/medium,timesfm_2_0_500m,0.8862747056759678,0.8862747056759678,0.597454689003205,0.9176084479469312,3.550428031097772,0.9428735508092336,13.68523842730101,0.9414216407518832,1.1751380411512509,0.7457781959963423,0.6331933112210102,0.6357355541216344,Database,1,3
ds-98-10S/Short/long,timesfm_2_0_500m,1.0729235014686078,1.0729235014686078,0.6584150295169682,1.0108080583132928,2.5117309093853737,1.0596877024611528,22.277656689955528,1.0358202071154086,1.2929719017318535,0.8218724900281247,0.7453132616847568,0.6556733625723076,Database,1,2
ds-99-T/Short/short,timesfm_2_0_500m,0.5264829261524469,0.5264829261524469,0.4476955410070549,0.4731960853717078,5.011051701322284,0.9813653749087776,3.880343031827196,0.7255914319728747,1.2179308566403857,0.7514727844707891,0.600299069827423,0.632983030587409,Database,9,180
ds-99-T/Short/medium,timesfm_2_0_500m,1.0371699707918758,1.0371699707918758,0.674998763170555,0.707546900516385,7.560377858538813,1.258700766610372,15.86887432522812,1.018415421521039,1.5752214332620684,1.0440459725007014,0.94605725957365,0.7455248201682417,Database,9,36
ds-99-T/Short/long,timesfm_2_0_500m,0.9971574725914067,0.9971574725914067,0.6703566268055304,0.7039838757945036,6.880452915191145,1.2405724854002425,18.32306507791571,0.99857772486242,1.5425724597390147,1.0355465027584372,0.957799645817097,0.7446991085802515,Database,9,27
ds-100-T/Short/short,timesfm_2_0_500m,0.6578262520173727,0.6578262520173727,0.5127872092071789,0.5062809509866756,4.814811999655016,0.9307525224940252,3.929985289076443,0.8110648876738363,1.1061441094711897,0.6993479307228909,0.5565932822757581,0.6061437003079067,Database,3,60
ds-100-T/Short/medium,timesfm_2_0_500m,0.8909659744657802,0.8909659744657802,0.6979065607125227,0.6732098556878002,5.6394665993150905,1.2719236643530585,15.978286128116308,0.9439099398066428,1.3486329590099313,0.9971499932281462,0.9148226501056616,0.7679858691367952,Database,3,12
ds-100-T/Short/long,timesfm_2_0_500m,0.977647804786034,0.977647804786034,0.733991349856287,0.7169614828620448,5.853773400108456,1.3267609195575718,19.04033416981477,0.988760741932058,1.371167171927419,1.0178648895738518,0.9523543543176348,0.7976398026420948,Database,3,9
ds-101-T/Short/short,timesfm_2_0_500m,1.014029617562078,1.014029617562078,0.6206547370448993,0.6586774121564348,1.9321978820138648,1.0590284109352828,6.079609282288608,1.0069903761020151,1.232143373676721,0.7594269416468262,0.6126009683326525,0.6578699274407221,Database,14,280
ds-101-T/Short/medium,timesfm_2_0_500m,1.1679885501152103,1.1679885501152103,0.7378380136903908,0.7997142372293387,2.0314844874517672,1.2711623221425117,17.69196631600974,1.0807351896349124,1.3626502281037405,0.9303066535646582,0.8360788844920497,0.7336912679481511,Database,14,56
ds-101-T/Short/long,timesfm_2_0_500m,1.0752480082305624,1.0752480082305624,0.7075586731666713,0.7557889498033439,1.9321369140185585,1.3020300952068589,19.06514515565564,1.0369416609581092,1.319829424551639,0.9005875562750828,0.8287131620153434,0.7278635567438053,Database,14,42
ds-102-T/Short/short,timesfm_2_0_500m,0.2983243679158185,0.2983243679158185,0.413542904873806,0.5625243913556119,3.323679063772604,1.2369099775991184,3.810906557010601,0.5461907797792074,1.1277452004573594,0.8538610379749644,0.6707664749877539,0.7355606760504129,Database,1,20
ds-102-T/Short/medium,timesfm_2_0_500m,0.3726694772106412,0.3726694772106412,0.459791557569471,0.6206340180834128,11.382612362319934,1.2706006952137987,8.927601360098809,0.6104666061388134,1.1472958350589335,0.8641208768670345,0.7301798771372843,0.7441816729500407,Database,1,4
ds-102-T/Short/long,timesfm_2_0_500m,0.4222427339367538,0.4222427339367538,0.4911468041747338,0.6607352703408913,10.19186260888888,1.3688464592771104,14.514611141083751,0.6498020728935495,1.2207014986016846,0.9226557822750172,0.8243006830446534,0.7767322143762981,Database,1,3
ds-103-5T/Short/short,timesfm_2_0_500m,0.2408535705617691,0.2408535705617691,0.3624111843399925,1.209316213867128,2.291456809803372,0.772394539434391,8.410779416918094,0.4907683471473777,0.6652489147255295,0.4912575321288465,0.3921723070008116,0.5514516405716009,Application Usage,1,20
ds-103-5T/Short/medium,timesfm_2_0_500m,0.3820129853208867,0.3820129853208867,0.4519221689183215,1.5294409786440888,2.6053346411263103,0.8281318530920257,13.259777614614078,0.6180719904031299,0.761794145826538,0.5570090021821928,0.4485471188619591,0.5879063790732171,Application Usage,1,4
ds-103-5T/Short/long,timesfm_2_0_500m,0.3952794395889082,0.3952794395889082,0.4745181011350797,1.6096797086107764,2.816572029644904,0.8538788438610277,16.007601502053117,0.6287125253952781,0.759906811458313,0.5735364298430436,0.4683213281660646,0.5977986750392669,Application Usage,1,3
ds-104-10S/Short/short,timesfm_2_0_500m,8.195035632360036e-05,8.195035632360036e-05,0.0028621630024443,0.0439043726930937,0.0025915909547344,0.0026036638209186,1.30693982756674,0.0090526436096645,0.0082396038206737,0.0026051052297202,0.0028230605292653,0.0025912353006085,Application Usage,2,40
ds-104-10S/Short/medium,timesfm_2_0_500m,0.0017859252500476,0.0017859252500476,0.0132952658374073,0.1976936801821755,0.0116094372800163,0.0119373164181728,5.605419393965128,0.0422602088263606,0.0385924165074514,0.0121413606563737,0.0113177114489009,0.0115890896359569,Application Usage,2,6
ds-104-10S/Short/long,timesfm_2_0_500m,0.002331418952612,0.002331418952612,0.0200003957282691,0.2924130621642267,0.0202683132188174,0.0209500684268313,3.904526571559831,0.0482847693648014,0.0440941013318017,0.0182645477553284,0.0153280880712091,0.0202252897053692,Application Usage,2,4
ds-105-10S/Short/short,timesfm_2_0_500m,0.2662662617282996,0.2662662617282996,0.3691312233157798,0.7195928969112659,1.6862676263009424,0.630816510332905,5.371207678802666,0.5160099434393679,0.6675547264704663,0.477539814775349,0.3777968556328522,0.4821222980235698,Application Usage,1,20
ds-105-10S/Short/medium,timesfm_2_0_500m,0.330997843572518,0.330997843572518,0.4304607097102276,0.837254572274657,1.5042003608113226,0.7490894430062022,10.298278474325308,0.5753241204508273,0.7509171573293245,0.5618403974168069,0.4709327881239063,0.5282121211842387,Application Usage,1,3
ds-105-10S/Short/long,timesfm_2_0_500m,0.3556289615096208,0.3556289615096208,0.4490477799599297,0.8731453551062535,1.539626516149938,0.7743567254054446,13.928500049405963,0.5963463435870306,0.7783555133395169,0.5861003744607899,0.5075367869512107,0.5386724251537662,Application Usage,1,2
