,abs_error,mean_wQuantileLoss,MASE
0,108.4000654220581,0.12413696161839684,0.6935341294490893
1,157.5415334701538,0.3472503011940818,1.0457373705858664
2,55.38321495056152,0.08730442128971597,0.349639340532733
3,96.1356897354126,0.1290518867593854,0.6305653989878587
4,57.57073783874512,0.05741960540139506,0.3667975436280346
5,70.17411041259766,0.08039773890873231,0.43957498900610603
6,75.35015106201172,0.0876301995815588,0.4775443184914068
7,81.52742767333984,0.09710913917059222,0.5247092361230404
8,79.17458820343018,0.1149111789346317,0.5217221687559641
9,67.05724143981934,0.0802341672733628,0.4409801067201867
