dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
ds-1647-D/Long/short,toto_2.0_22m,0.0001564268333216,0.0001564268333216,0.0093938330809275,0.051837999314602,0.1104349215825398,0.1032698144131009,0.370707698321421,0.0125070713327161,0.1312857050021592,0.0986062976610804,0.0798185907673097,Infrastructure,1
ds-1653-D/Long/short,toto_2.0_22m,0.0007857623199621,0.0007857623199621,0.0109464625517527,0.0469663280297337,0.3219056765238444,0.1202523756781006,0.4904288344310495,0.0280314523341582,0.2353703186845288,0.0919136243302918,0.0822794332588783,"Database, Application Usage",1
ds-1654-D/Long/short,toto_2.0_22m,1.1064554850260415,1.1064554850260415,0.529593022664388,1.2123706772064784,1.223266855875651,0.9361093539738712,13.1072420067035,1.0518818778865058,1.6797710409640596,0.8457176054365354,0.6997146885200077,"Database, Application Usage",1
ds-1656-D/Long/short,toto_2.0_22m,4.023292287190755,4.023292287190755,0.8452704111735027,3.5163146921684287,11.939071655273438,0.9951079652679256,66.6751007711864,2.005814619348148,2.257113648720241,0.9511703442161096,0.8515682954939341,"Database, Application Usage",1
ds-1665-D/Long/short,toto_2.0_22m,0.2370773633321126,0.2370773633321126,0.4394262313842773,1.1149911916318265,1.9503236134847008,1.7154258332547272,10.643773118398892,0.4869059080891426,1.4528930386292414,1.3112170174209787,0.8941943623026045,Database,1
ds-1666-D/Long/short,toto_2.0_22m,0.2371594905853271,0.2371594905853271,0.4395041465759277,1.1152056771163088,1.9498795827229816,1.7154349291131896,10.64537768729826,0.4869902366427145,1.4529026618141194,1.311231101552847,0.894190854049628,Database,1
ds-1667-D/Long/short,toto_2.0_22m,2.7669476826985675,2.7669476826985675,1.275860850016276,3.3001862293687365,18.198541259765623,1.200705351011976,19.953915453195783,1.6634144650983913,1.6267987102831611,1.2477760827843258,0.9656661820293048,Application Usage,1
ds-1668-D/Long/short,toto_2.0_22m,0.313799794514974,0.313799794514974,0.4688161849975586,1.4952424800458708,1.5809285481770834,0.6486424516749688,9.31112066892366,0.5601783595561096,0.8719184201251373,0.7297130643819908,0.4948704809905309,Application Usage,4
ds-1671-D/Long/short,toto_2.0_22m,1.0034281412760415,1.0034281412760415,0.7527231216430664,7.85173946335927,0.4942576090494792,0.840715787253255,68.20430145212624,1.0017126041315652,1.002064089548107,0.7529872405119518,0.694297981855202,Database,1
ds-1674-D/Long/short,toto_2.0_22m,3.672050476074219,3.672050476074219,1.0413347880045574,9.078932322295108,0.4171772956848144,0.6922141504811701,287.31210756402487,1.9162595012352108,1.4769703506599674,0.8026160371296861,0.7960676506913733,Database,2
ds-1679-D/Long/short,toto_2.0_22m,0.2357854772497106,0.2357854772497106,0.2581672574266975,2.1221680726295142,1.0607486677758489,0.590940155290616,28.23626342946642,0.4855774678150857,0.8328568682031003,0.4428055001408425,0.4055499918125508,Database,54
ds-1680-D/Long/short,toto_2.0_22m,3.6553504943847654,3.6553504943847654,1.0938133239746093,3.9261463614415457,0.6223592122395833,0.8323043883861087,44.42602407640421,1.9118970930426056,1.4188363445776122,0.8117288863955807,0.7025565016109518,Database,1
ds-1681-D/Long/short,toto_2.0_22m,2.857186211480035,2.857186211480035,0.8259603712293837,4.490753436844739,0.5186982896592882,0.3424277172623185,44.19567165550752,1.6903213337942684,0.7091033089098795,0.3464969769697492,0.2716991312529523,Database,3
ds-1684-D/Long/short,toto_2.0_22m,5.343296305338542,5.343296305338542,0.7667948404947916,10.802883840902966,0.4225292205810547,0.5507360610137716,405.3073174962022,2.3115571170400573,2.7873309713618437,0.9246195959580782,0.9177148423471512,Application Usage,1
ds-1689-D/Long/short,toto_2.0_22m,0.1426322301228841,0.1426322301228841,0.2952546119689941,0.6298807413753205,0.7195556004842122,1.0234492762694225,3.937386048362656,0.3776668242285574,0.993939337666248,0.777047796196594,0.5774766412319753,Application Usage,1
ds-1691-D/Long/short,toto_2.0_22m,5.307366434733073,5.307366434733073,2.167679850260417,8.727825802039613,0.7957537968953451,1.2675072162308043,26.808903305147982,2.3037722185001432,0.8401503462274086,0.7905195496680364,0.6154765185791473,Application Usage,1
ds-1700-D/Long/short,toto_2.0_22m,1.0484371159691365e-07,1.0484371159691365e-07,0.0002871612211068,0.0011404997300066,0.0027221143245697,0.0027263942047498,0.0258246529474431,0.0003237957868733,0.0030033632678382,0.0026635598682366,0.0030996621379779,"Infrastructure, Database",5
ds-1705-D/Long/short,toto_2.0_22m,1.256410471598307,1.256410471598307,0.5025914192199707,1.0175086062185004,2.87607676188151,1.9110985482806773,11.632923373959898,1.1208971726248165,2.5554176712035246,1.1458062571988124,1.0384851681006404,Database,1
ds-1708-D/Long/short,toto_2.0_22m,0.0555121262868245,0.0555121262868245,0.1126096725463867,0.3846748189118447,0.2309442202250163,0.2044015094999971,6.029826243467223,0.2356101149925965,0.4235535933022316,0.2024371128935126,0.1888241200514638,Database,1
ds-1709-D/Long/short,toto_2.0_22m,1.4094228108723958,1.4094228108723958,0.7861600875854492,1.1890065342878058,0.8026992162068685,0.6998111379020991,9.02886131156665,1.1871911433599882,0.8809862655959234,0.5833906726782708,0.4666398223661379,Database,1
ds-1710-D/Long/short,toto_2.0_22m,1.3310925801595053,1.3310925801595053,0.7235537846883138,1.101858048086456,0.6025350570678711,0.6152436866247412,9.17064142587562,1.153729855797927,0.8605474485702899,0.5396864440907398,0.4459788622947316,Database,1
ds-1712-H/Medium/short,toto_2.0_22m,9.477689107259115,9.477689107259115,0.5611302057902018,1.2475016805417138,0.0740601768096288,0.1154114587678962,49.1838423823288,3.078585569260519,4.188073286847384,0.7633552397497939,0.7620670191447677,Networking,1
ds-1713-D/Long/short,toto_2.0_22m,0.0002804027870297,0.0002804027870297,0.0098205824693044,0.0751712263378601,0.0999738693237304,0.1134893836743108,466.7636613480275,0.0167452317699619,0.1632485884952914,0.0957404620216367,5.478552368025399,Database,1
ds-1717-30T/Short/short,toto_2.0_22m,18.567794799804688,18.567794799804688,2.4210643768310547,3.645743492992558,3.3355592091878257,1.0958222742561428,104.17233077377404,4.309036411984086,1.6924023740976335,0.9508889476534824,0.8906363120434126,"Database, Application Usage",1
ds-1722-D/Long/short,toto_2.0_22m,2.318849934895834,2.318849934895834,0.4901861979166667,283.4742349728358,1.1940723765980117,0.9146173778744078,10949.341711635658,1.5227770470084692,1.7537397807511874,0.564533749014968,0.5050939454474235,"Database, Application Usage",100
ds-1724-D/Long/short,toto_2.0_22m,0.6109781087239583,0.6109781087239583,0.2233864339192708,2.062540746282308,0.4154239095052083,0.2532149564051628,57.23827142234676,0.7816508867288249,0.995215066141,0.2844205109756332,0.261147070736611,Infrastructure,100
ds-1727-H/Medium/short,toto_2.0_22m,7.046303532357949e-06,7.046303532357949e-06,0.0023420083646972,0.0075465547751187,0.0035280793284376,0.0035360958717637,0.4660297685404062,0.0026544874330759,0.003998807556533,0.0035280787656105,0.0042545850412798,Infrastructure,1
ds-1728-D/Long/short,toto_2.0_22m,1.0786931355794271,1.0786931355794271,0.6470785140991211,0.9349221909418198,1.6512310028076171,1.2642686570034578,8.139833366066622,1.0386015287777248,1.4758038631393338,0.9194680966682052,0.7386593410799439,Infrastructure,16
ds-1730-D/Long/short,toto_2.0_22m,2.369628702799479,2.369628702799479,1.0603567504882812,3.5047315438525524,4.83574951171875,1.2587171153282914,33.242827462922655,1.5393598353859566,1.4173392450576645,0.9763053456906958,0.7932611029936383,Infrastructure,5
ds-1731-D/Long/short,toto_2.0_22m,4.85904216409176,4.85904216409176,0.5967081248536985,7.417071606550578,3.0614581131388574,0.3295271536834155,155.4305851614339,2.204323516204407,1.764431997161398,0.4776299398515391,0.395804144670026,Infrastructure,89
ds-1733-D/Long/short,toto_2.0_22m,7.183330078125,7.183330078125,0.6501621907552083,7.657155654821324,5.318335127019558,0.6799563474726481,249.4923147374407,2.6801735164210916,2.713914577442004,0.6583471690849154,0.6015567865789561,Infrastructure,100
ds-1734-D/Long/short,toto_2.0_22m,4.672832743326823,4.672832743326823,1.0145878473917642,7.489643594703384,0.921759033203125,0.983212974118436,57.525431533862694,2.1616735977771535,2.1831223742521417,1.024654893580108,0.941344454056908,Infrastructure,1
ds-1737-D/Long/short,toto_2.0_22m,1.125882568359375,1.125882568359375,0.7215451049804688,3.064899589995197,5.40235107421875,1.0757493344044389,26.837239539932146,1.0610761369286257,0.9824829017299938,0.6681007175623339,0.539135242776835,Infrastructure,5
ds-1738-D/Long/short,toto_2.0_22m,2.855510457356771,2.855510457356771,1.3449256896972657,6.138099922969409,1.1516152699788411,0.983652558298121,33.660183197103876,1.6898255700979232,0.9088782690960244,0.7233727282538356,0.5310779295161915,Infrastructure,1
ds-1742-D/Long/short,toto_2.0_22m,4.383686319986979,4.383686319986979,1.870128885904948,7.037883713687664,3.660033671061198,1.7341974868861472,20.963943022160013,2.0937254643307415,1.7034993954106905,1.5215764820902509,1.180698960954341,Infrastructure,1
ds-1744-D/Long/short,toto_2.0_22m,2.827159740306713,2.827159740306713,1.0281888608579282,4.968918800661824,1.1627300121166089,1.1297670913013964,46.82507290837907,1.6814159926403438,1.4812284238603417,0.9057738075916568,0.7749854741083815,Infrastructure,9
ds-1746-30T/Short/short,toto_2.0_22m,0.7052934880842242,0.7052934880842242,0.5468337075752124,0.7370545300265311,1.3281828227796053,0.6802404898877401,4.822944461791075,0.8398175326130219,0.7765010949682554,0.5056062254101115,0.3962825759121737,Infrastructure,19
ds-1748-D/Long/short,toto_2.0_22m,8.199600658069055e-05,8.199600658069055e-05,0.0081462581952412,0.0623353375792959,0.0114463726679484,0.0113715174698027,0.503681838494187,0.0090551646357584,0.0126865396502129,0.0114131362324086,0.0098000000687856,Infrastructure,1
ds-1750-D/Long/short,toto_2.0_22m,6.52159423828125,6.52159423828125,2.1803385416666665,4.556853858322237,0.7418930689493816,1.207773471694694,86.50886549172017,2.553741223828532,0.9814222469578042,0.8379207457375792,0.7660494894137713,Infrastructure,1
ds-1755-D/Long/short,toto_2.0_22m,0.8178586386083587,0.8178586386083587,0.5969576703823679,1.722827481549194,2.610374984120935,0.8572934817247708,14.830482152299698,0.9043553718579652,0.9725900311765262,0.641998817406748,0.5259847587107465,Infrastructure,82
ds-1763-D/Long/short,toto_2.0_22m,0.52794312371148,0.52794312371148,0.5221072302924262,1.339721296157042,0.827777099609375,0.8080685773011611,15.604605593270716,0.7265969472214152,0.5303816910237541,0.3811137890919892,0.3096494808481093,Infrastructure,24
ds-1771-D/Long/short,toto_2.0_22m,1.4851409912109377,1.4851409912109377,0.8391503228081597,2.6536355220904553,7.192325168185764,0.5643678220465624,19.241508354207593,1.2186636087169165,0.7708936518961633,0.5308238074988699,0.4437359232860424,Application Usage,3
ds-1781-D/Long/short,toto_2.0_22m,2.604405466715495,2.604405466715495,1.2816060384114585,3.867858336718198,0.7817758560180664,0.934209105917822,23.483809162473868,1.613817048712615,0.8974638999448007,0.7127171908012093,0.5755936025312032,"Database, Application Usage",1
ds-1783-D/Long/short,toto_2.0_22m,0.8033612569173177,0.8033612569173177,0.6993857065836588,2.408201898386278,1.2017997741699218,1.1921530896074264,21.782146249887145,0.8963042211868232,1.0840360822460853,0.845872777816396,0.6606142753449877,Application Usage,2
ds-1784-D/Long/short,toto_2.0_22m,0.3516663551330566,0.3516663551330566,0.4879158973693848,6.739430283849143,0.3753254890441894,0.3153919991618942,93.41161743217845,0.5930146331525527,0.3974078342478007,0.326976079895078,0.3374544595657245,Application Usage,1
ds-1786-D/Long/short,toto_2.0_22m,1.2016579945882162,1.2016579945882162,0.8091516494750977,2.4473929406690447,2.3434972127278644,1.242952962841817,14.742565820465986,1.096201621321651,0.9677411763918038,0.714329694384419,0.5336918377375345,"Database, Application Usage",2
ds-1787-D/Long/short,toto_2.0_22m,11.553238932291666,11.553238932291666,3.2251927693684896,42.77354616580754,2.3282493591308593,1.8101403302681331,523.4437461132683,3.3990055799147587,1.5864880687407916,1.5053608261862574,1.2777897371954083,"Database, Application Usage",1
ds-1789-D/Long/short,toto_2.0_22m,0.8346132278442383,0.8346132278442383,0.729734738667806,1.735629407656376,1.181042226155599,1.3412520634522611,14.51817398939273,0.9135716873044164,0.9493271764396204,0.7582951930717782,0.6244932520979671,"Database, Application Usage",2
ds-1791-D/Long/short,toto_2.0_22m,1.209395217895508,1.209395217895508,0.8805751164754232,2.2736449898598825,1.003836949666341,1.0892492715940771,11.848944055907932,1.099725064684582,0.91483069389325,0.7325259473479335,0.5715430093739928,"Database, Application Usage",2
ds-1793-D/Long/short,toto_2.0_22m,1.4588637034098306,1.4588637034098306,0.8653469721476237,2.0787743105179617,1.8550999959309895,1.078646090543947,26.965642911787715,1.207834302961226,1.6697604452082615,1.1962916949206917,0.9872750493638224,"Database, Application Usage",2
ds-1794-D/Long/short,toto_2.0_22m,0.7713255564371745,0.7713255564371745,0.6130545298258464,1.3506203079604555,2.854719543457031,0.9744006773224588,12.820053343195116,0.8782514198321426,1.3843853709793934,0.9663562204838358,0.7619426046350722,"Database, Application Usage",1
ds-1795-D/Long/short,toto_2.0_22m,4.595942687988281,4.595942687988281,1.5856040954589845,3.4427272578411916,1.1710230509440105,1.6677373884200362,25.04047527288408,2.143814984551671,1.342342801823411,0.9928208634693344,0.7981144157582372,"Database, Application Usage",1
ds-1796-D/Long/short,toto_2.0_22m,2.2362798055013022,2.2362798055013022,1.269849141438802,11.209423121479263,0.6354363759358724,0.8804582707246804,74.7560460802618,1.4954196085050182,0.7842637957567371,0.6659647245757555,0.4803294302850667,"Database, Application Usage",1
ds-1797-D/Long/short,toto_2.0_22m,2.2362798055013022,2.2362798055013022,1.269849141438802,11.209423121479263,0.6354363759358724,0.8804582707246804,74.7560460802618,1.4954196085050182,0.7842637957567371,0.6659647245757555,0.4803294302850667,"Database, Application Usage",1
ds-1799-D/Long/short,toto_2.0_22m,1.7896472930908205,1.7896472930908205,1.1036755879720053,2.6148665862653693,0.8329854965209961,1.1948588056548148,18.06828656442945,1.3377769967714426,0.9832468041951156,0.8111856440651909,0.6512846513375472,"Database, Application Usage",2
ds-1801-D/Long/short,toto_2.0_22m,3.3592239379882813,3.3592239379882813,1.376502227783203,5.371721707033688,1.294225311279297,1.1493951069171486,37.92818712739706,1.832818577488858,1.265400914629204,0.9503543882736484,0.758759195429271,"Database, Application Usage",1
ds-1803-D/Long/short,toto_2.0_22m,1.7107833862304689,1.7107833862304689,0.9009405136108398,3.2048468138326034,0.7778362274169922,1.268007236393346,27.17466699959148,1.3079691839758567,0.8971077947748564,0.6179356266880259,0.4637063973775572,"Database, Application Usage",2
ds-1805-D/Long/short,toto_2.0_22m,1.2466242472330729,1.2466242472330729,0.9163248062133788,2.232486048162669,0.8950847625732422,1.1954564917048969,23.259982516002477,1.1165232855758418,0.9878327784868214,0.8107091818074533,0.7065553711799235,"Database, Application Usage",2
ds-1806-D/Long/short,toto_2.0_22m,3.357557169596354,3.357557169596354,1.3762306213378903,5.3711583298957475,1.2879564921061195,1.1493105083918391,37.96333586653188,1.8323638202050252,1.265032415111989,0.950125912477002,0.7587244682354229,"Database, Application Usage",1
ds-1807-D/Long/short,toto_2.0_22m,0.8412463506062825,0.8412463506062825,0.7247668584187825,2.140110488807146,0.6184582392374675,0.6677058699807054,20.13242267941448,0.917194826962234,0.6654171837637477,0.5258123003284044,0.4648229643347454,"Database, Application Usage",2
ds-1808-D/Long/short,toto_2.0_22m,0.4688495953877767,0.4688495953877767,0.5378153483072917,8.817944402739421,0.2717488606770833,0.2733323294348824,102.5731586857446,0.684725927205752,0.3362594445533389,0.2641136885703591,0.2389030250992307,"Database, Application Usage",1
ds-1809-D/Long/short,toto_2.0_22m,0.4688495953877767,0.4688495953877767,0.5378153483072917,8.817944402739421,0.2717488606770833,0.2733323294348824,102.5731586857446,0.684725927205752,0.3362594445533389,0.2641136885703591,0.2389030250992307,"Database, Application Usage",1
ds-1810-D/Long/short,toto_2.0_22m,0.7411273320515951,0.7411273320515951,0.5892604192097982,1.5538856813998196,1.1985580444335937,0.6846536595875808,25.779707525251247,0.8608875257846376,0.6039721784156565,0.4134069647714899,0.3848905813002223,"Database, Application Usage",2
ds-1811-D/Long/short,toto_2.0_22m,0.2049103736877441,0.2049103736877441,0.3599987030029297,6.141104829689883,0.2551443099975586,0.2058670989161285,104.37918865779214,0.4526702703820344,0.2625479515826537,0.2087986073529041,0.231654474009539,"Database, Application Usage",1
ds-1812-D/Long/short,toto_2.0_22m,7.988653564453125,7.988653564453125,2.531732432047526,6.189866825351381,0.7138220469156901,1.1962460948235332,22.850348493383308,2.826420627658439,0.8784355930784049,0.7868481636096585,0.6267268977188597,"Database, Application Usage",1
ds-1813-D/Long/short,toto_2.0_22m,6.036909484863282,6.036909484863282,2.2309244791666667,5.443981023721448,0.8136680603027344,1.4124408272358864,23.784321067987644,2.4570123086511555,0.931863812362824,0.846116148026575,0.6534629997964689,"Database, Application Usage",1
ds-1815-D/Long/short,toto_2.0_22m,0.135987106959025,0.135987106959025,0.2877645492553711,4.6179371739433845,0.194937260945638,0.1756364997638312,94.84230345391724,0.3687642972943897,0.2163343767197707,0.1688161377388134,0.2138674844755794,"Database, Application Usage",1
ds-1818-H/Medium/short,toto_2.0_22m,0.0711363057295481,0.0711363057295481,0.1212294499079386,0.23325519440877,13.983297983805338,1.235784545715247,3.5929641923408666,0.2667139023927102,0.89299115240444,0.4058912010490134,0.3737584047000855,Networking,2
ds-1819-30T/Short/short,toto_2.0_22m,0.0882420937220255,0.0882420937220255,0.147163192431132,0.1637296364175484,0.448793888092041,0.3004626232278249,2.0291259968010382,0.2970557081121747,0.5794963362781347,0.287085985961365,0.2685653347614347,Networking,1
ds-1821-D/Long/short,toto_2.0_22m,1.595795047644413,1.595795047644413,0.6692411018140388,1.5940871818702005,1.7477886777935605,1.0055556231859912,24.771859968274992,1.263247817193607,1.6683984039321815,0.8838810334086898,0.7568198331613825,Database,44
ds-1824-D/Long/short,toto_2.0_22m,2.269348907470703,2.269348907470703,1.4382911682128907,4.088539839751075,0.8288294474283854,1.4091316933315168,27.2179758149804,1.5064358291911086,0.8168418977792666,0.7798914926452748,0.5207765147541024,Database,1
ds-1825-D/Long/short,toto_2.0_22m,0.1796775023142496,0.1796775023142496,0.3839639981587728,1.4070028411183266,0.6592993418375651,0.9461111191989938,15.02531591296886,0.4238838311545389,0.7317925655090043,0.6628750110859098,0.6655083622259097,Database,1
ds-1828-D/Long/short,toto_2.0_22m,1236130.9866666666,1236130.9866666666,45.324140625,181.87260595573724,4.899544270833333,0.7346128675533918,7228.786367238843,1111.8142770564996,24.47676073575189,0.9978178626818628,0.9959845950424344,Database,100
ds-1829-D/Long/short,toto_2.0_22m,1.5522263844807942,1.5522263844807942,1.0251660664876303,4.5036466737624705,16.39407246907552,1.8338040722852489,52.13769777490531,1.2458837764738708,1.6951826712282585,1.3948682725121866,1.157863201901859,"Database, Networking",1
ds-1832-D/Long/short,toto_2.0_22m,1.018755849202474,1.018755849202474,0.651308250427246,1.390115875196915,1.434280014038086,1.2453339294220502,9.899929763535049,1.009334359467899,1.795496896645144,1.1586070873659693,0.9242994595830796,Infrastructure,1
ds-1833-D/Long/short,toto_2.0_22m,0.0006547941296708,0.0006547941296708,0.0203884143455355,1.4034520353030555,0.0091631197461894,0.009230064064558,322.65112131036176,0.0255889454583582,0.0114903655265695,0.0091551382497803,0.0531616550003041,Infrastructure,17
ds-1837-D/Long/short,toto_2.0_22m,2.4593548487103174,2.4593548487103174,0.8715237087673611,2.7888472025055173,1.4060841393849206,0.9367237380126018,44.052278772588565,1.5682330339303268,1.2966229628963457,0.720580187412729,0.6274830664112994,Infrastructure,84
ds-1838-D/Long/short,toto_2.0_22m,2.369521321614583,2.369521321614583,0.7277750651041667,2.2911179592098607,1.6129479166666667,0.8004587152795727,35.80610653740354,1.5393249564710445,2.047370387801454,0.9679730787256772,0.8540616412587145,Application Usage,100
ds-1840-D/Long/short,toto_2.0_22m,47.02396875,47.02396875,0.5306645100911458,2.2791572792147026,1.5061116536458334,0.4804022958669338,80.75634596841357,6.857402478344114,9.528098795380544,0.737338065735293,0.7165517956608648,Application Usage,100
ds-1844-D/Long/short,toto_2.0_22m,0.0032024999459584,0.0032024999459584,0.0366960843404134,0.3024556945554016,0.1252022425333659,0.1036842575500775,4.816800077022339,0.0565906347902058,0.1484818201464983,0.0962827403388131,0.096275334927482,Application Usage,1
ds-1846-D/Long/short,toto_2.0_22m,0.5741203943888347,0.5741203943888347,0.6190764745076497,1.0004798908818928,1.0586788813273111,1.2879740936892372,5.5064467807343185,0.7577073276594563,0.9292868963895656,0.7592636821925661,0.5784552758030745,Database,1
ds-1857-H/Medium/short,toto_2.0_22m,63.59943757233796,63.59943757233796,2.2186881171332464,3.539528320504261,2.093855963812934,1.013857915256458,112.79605324256536,7.974925552777152,3.4777719508388434,0.967543991522082,0.9321803251731888,Infrastructure,9
ds-1858-H/Medium/short,toto_2.0_22m,189.26706271701389,189.26706271701389,6.078453487820095,8.670670053550886,1.2551774978637695,1.3481144003699217,301.7146440769197,13.757436633218193,2.189437019933359,0.9673597956498976,0.9431785707107432,Infrastructure,3
ds-1859-30T/Short/short,toto_2.0_22m,58.82377624511719,58.82377624511719,2.18753719329834,3.264881528197296,1.8570229212443037,0.8850310798367357,107.93750865284684,7.669665980022676,3.3095296589995327,0.943941918754074,0.9198191455139716,Infrastructure,8
ds-1860-D/Long/short,toto_2.0_22m,0.1520684560139974,0.1520684560139974,0.3361816088358561,1.1969317804442745,0.9071189880371092,1.6264716156089551,10.619722384174496,0.3899595568953239,1.0790127294072278,0.93020988692902,0.6848150680670532,Infrastructure,1
ds-1864-D/Long/short,toto_2.0_22m,0.1968559424082438,0.1968559424082438,0.0835109790166219,0.3029593769316767,0.0510136644045511,0.080995427619386,12.01878055190824,0.4436845077397269,1.778074045075206,0.3346718257635933,0.3419926926063914,Application Usage,1
ds-1866-D/Long/short,toto_2.0_22m,3.287298329671224,3.287298329671224,0.496992015838623,1.0703381494908937,0.2131903171539306,0.2518546470388734,29.593494345943707,1.8130908222345683,2.4650382214657385,0.6756993636400491,0.7138402253401335,Application Usage,1
ds-1867-D/Long/short,toto_2.0_22m,1.401145299275716,1.401145299275716,0.5838223139444987,1.8192610624492231,1.283031717936198,0.8799654943025607,22.79253307437821,1.183699834956361,1.6061708272240358,0.7921927005883689,0.6927397855108884,Networking,1
ds-1868-D/Long/short,toto_2.0_22m,4.5590154012044275,4.5590154012044275,0.8032786051432291,2.4634869087242977,3.763561248779297,1.0241807508673737,33.8192544351904,2.1351850976447984,2.4710379293733182,0.9296298964209138,0.8435367208644133,"Database, Application Usage",1
ds-1871-D/Long/short,toto_2.0_22m,5.967694091796875,5.967694091796875,0.9176518122355144,9.090964619688226,0.6819098790486654,0.7831480870564804,255.36423801416964,2.4428864262991996,2.557525338947781,0.9607150528398056,0.9293697273508004,Infrastructure,1
ds-1872-D/Long/short,toto_2.0_22m,0.0061043336987495,0.0061043336987495,0.021219786008199,0.0625251202715218,0.1467539151509602,0.1010680372376211,6.171074050643762,0.0781302354965703,0.2980318549289346,0.0809439795621277,0.1321062624475613,Infrastructure,1
ds-1873-D/Long/short,toto_2.0_22m,4.325935539479057e-05,4.325935539479057e-05,0.004416233797868,0.0310218802160089,0.0277972062428792,0.0270280098227082,3.658154004961229,0.0065771844580177,0.03966403012305,0.026632312276956,0.0469184362139957,"Database, Application Usage",1
