,abs_error,mean_wQuantileLoss,MASE
0,104.93431091308594,0.12227061691362755,0.6342169345023153
1,88.28761291503906,0.1705412303100942,0.5578389136848879
2,80.19718170166016,0.12476094830458778,0.4880115407552745
3,99.54006958007812,0.13573149290113948,0.6315133786888146
4,60.78709030151367,0.06278614032781688,0.3754397929827158
5,43.840267181396484,0.05006634938259247,0.26764669970750743
6,45.58934783935547,0.05138144446345005,0.2807602841325783
7,56.758514404296875,0.07305876477373453,0.35817714762748915
8,130.822998046875,0.19756945760714278,0.869686859197189
9,71.12846374511719,0.09135299640235663,0.46930132801972285
