,abs_error,mean_wQuantileLoss,MASE
0,156.23016357421875,0.32342177023399166,1.0145144339499215
1,124.45176696777344,0.16817884826982313,0.7735294514021832
2,42.44091796875,0.06185131265294053,0.26644250970070854
3,59.16688537597656,0.07248032827767796,0.37736705867328196
4,79.42314147949219,0.07724936430774611,0.5114583429983963
5,69.98328399658203,0.0707185602967889,0.4633565575799194
6,77.75495147705078,0.0830419113425429,0.5499120724585992
7,118.4017333984375,0.11819430745024453,0.8874936063069039
8,100.78771209716797,0.10623505335593361,0.8146579927092189
9,108.53221130371094,0.10161589444798219,0.8592354431626721
