dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,eval_metrics/MAAPE[0.5],domain,num_variates,dataset_size
ds-0-T/Short/short,time-moe-50M,0.4485697110493978,0.4485697110493978,0.1538488388061523,0.327539417392573,0.6703451156616211,0.2646766344706217,13.101576777894753,0.6697534703526349,1.4560778568017612,0.3344751425660465,0.3344751454006857,0.2375976721445719,Application Usage,1,20
ds-0-T/Short/medium,time-moe-50M,0.2294126192728678,0.2294126192728678,0.1065928618113199,0.2216551185146255,0.4547683715820312,0.1988931655883789,8.86620472419072,0.4789703741076976,1.036266827870974,0.2306168664161862,0.2306168656605821,0.1880265235900879,Application Usage,1,4
ds-0-T/Short/long,time-moe-50M,0.2131631780553747,0.2131631780553747,0.123768898292824,0.2528054740521287,0.4724578857421875,0.2565336721914786,10.112218944688802,0.4616959801161092,0.9971217578949816,0.2673028719189402,0.2673028699969633,0.2204702024106626,Application Usage,1,3
ds-1-T/Short/short,time-moe-50M,0.4322762770879836,0.4322762770879836,0.0557577332996186,0.3168724827645274,0.5852278984917535,0.0703732935587565,26.005093153341523,0.6574772065159245,2.0864056774580644,0.1769388355453191,0.3187014272751176,0.0467619214739118,Infrastructure,35,700
ds-1-T/Short/medium,time-moe-50M,0.4350648716517857,0.4350648716517857,0.0756832086472284,0.3233300607683939,0.5046151733398437,0.1043394491512091,46.749326977743216,0.6595944751525635,2.073508567706332,0.2379185809966591,0.5485166335404918,0.0599361092703683,Infrastructure,35,140
ds-1-T/Short/long,time-moe-50M,0.778179615162037,0.778179615162037,0.0916534456121858,0.6345049844348075,0.6833614245756173,0.1110121065182676,45.79451809286428,0.8821448946528212,2.710776763850493,0.2816453761715978,0.4508635080811118,0.0630748930431547,Infrastructure,35,105
ds-2-5T/Short/short,time-moe-50M,84.15391433212783,84.15391433212783,1.2698365431565506,1.1493497197976297,2.14252449007698,0.7177863823188531,11.887818503437428,9.173544262286406,6.667623624102053,0.9229575714488838,0.7906641865676579,0.4981436537298964,Database,91,1820
ds-2-5T/Short/medium,time-moe-50M,39.16642628205128,39.16642628205128,0.9607377160599816,1.2403296067271177,2.7144715473328755,0.8205873147035256,15.764617730674702,6.258308579964021,5.426837761510717,0.8330953403470308,0.7386514023984962,0.5367159777071886,Database,91,364
ds-2-5T/Short/long,time-moe-50M,25.96817511192512,25.96817511192512,0.9118912482193732,1.3494095425427135,3.56934333028083,0.9010741790038664,18.52900133803245,5.095897871025784,4.56097109590987,0.8161681672212401,0.7285159367711626,0.5788820048585673,Database,91,273
ds-3-10S/Short/short,time-moe-50M,1.7517309416183318,1.7517309416183318,0.3317876827355587,0.621996539974528,0.776643707583649,0.3015230799202967,24.87986158580832,1.3235297282714626,0.6146069685866755,0.1540721130358128,0.1540721129444791,0.2051558523467092,Application Usage,33,660
ds-3-10S/Short/medium,time-moe-50M,9.980453493265994,9.980453493265994,1.0239998290193604,2.0238728480660475,1.8723023200757576,0.7430570680765993,80.9549139283844,3.1591855743634296,1.7659946203154044,0.5724191082432596,0.5724191378708415,0.4562270491372054,Application Usage,33,99
ds-3-10S/Short/long,time-moe-50M,9.803305976430975,9.803305976430975,1.0803297953493265,2.1368197525732104,1.8323571654040405,0.7752868529040404,85.47279008892434,3.131023151691948,1.750251737929362,0.6039077356631012,0.6039077046645649,0.4800548453282828,Application Usage,33,66
ds-4-5T/Short/short,time-moe-50M,1.097811036468834,1.097811036468834,0.1385264447940293,1.6581243506098642,0.7084264344897098,0.1024085528342618,155.03753180030162,1.0477647810786703,7.339395785296652,0.9703517654284376,2.4451150724048083,0.0577725420715988,Application Usage,31,620
ds-4-5T/Short/medium,time-moe-50M,1.2064126291582662,1.2064126291582662,0.1459183559622816,1.291278492146987,0.8722935738883302,0.1025867910188519,139.93469709982344,1.098368166489846,7.395456313590653,0.9824873478614238,3.119640695641181,0.0574102094096522,Application Usage,31,124
ds-4-5T/Short/long,time-moe-50M,1.1493829105062725,1.1493829105062725,0.1434868998282557,1.2208680309973672,0.886119798318221,0.1026752565214745,159.6117127877836,1.07209277140846,7.353170655235869,0.9841346657358614,3.676714226659517,0.0574505768369175,Application Usage,31,93
ds-5-T/Short/short,time-moe-50M,1.5866133840460526,1.5866133840460526,0.6143008048074288,0.961421575663062,3.9991502192982455,0.8594777960526315,10.733681292461323,1.2596084248868982,2.74941011403028,1.340864996156357,1.1988246978230714,0.550536681058114,Networking,19,380
ds-5-T/Short/medium,time-moe-50M,1.3596401281524122,1.3596401281524122,0.5591368558114035,0.8668691676841963,10.199612801535087,0.8685233132881031,12.862775656704406,1.1660360749789915,2.683795068095934,1.2869316552185992,1.2145979933958662,0.5488227174993147,Networking,19,76
ds-5-T/Short/long,time-moe-50M,1.562511992872807,1.562511992872807,0.5907445955927144,0.9347716790370532,9.306343658625732,0.8698630528143275,15.305762786251412,1.2500047971399175,2.646751827339303,1.250838669942176,1.1719028255848023,0.5425340559515107,Networking,19,57
ds-6-5T/Short/short,time-moe-50M,0.5578480596127717,0.5578480596127717,0.3633181364639946,0.5296788288058989,1.2992001740828805,0.4947347005208333,21.187153159293818,0.7468922677419895,0.6921493937931134,0.3366890229936974,0.3366889974709441,0.3304022968679234,Infrastructure,23,460
ds-6-5T/Short/medium,time-moe-50M,1.1863702304121375,1.1863702304121375,0.6785922285439312,0.9579389955643324,2.407074416893116,0.8789487976958786,38.31755982769042,1.089206238695013,1.059250017501362,0.6599290422928958,0.6599290127679596,0.5565113454625227,Infrastructure,23,92
