dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates,dataset_size
ds-1443-5T/Short/long,timesfm_2_5_200m,0.0031730894689206,0.0031730894689206,0.0398421887998227,0.1184216344524586,0.1102114288895218,0.110273775900427,2.740128845552654,0.056330182574892,0.1557032008980895,0.1101284612147434,0.0995483857482185,['Application Usage'],1,3
ds-1444-10S/Short/short,timesfm_2_5_200m,0.7753480021158854,0.7753480021158854,0.5981089274088541,0.6932430334521877,1.9983158365885416,1.6143785445962495,5.1708212541800505,0.8805384728198339,1.4486413081363383,0.9839948233435876,0.7872515414937219,['Application Usage'],1,20
ds-1444-10S/Short/medium,timesfm_2_5_200m,1.5943128797743056,1.5943128797743056,0.8078279622395833,0.9551458451244836,1.7361261664496528,1.635331637267282,8.442075658792767,1.2626610312250497,1.6549435797137058,1.058803326118743,0.8639360522703559,['Application Usage'],1,3
ds-1444-10S/Short/long,timesfm_2_5_200m,1.6730891927083331,1.6730891927083331,0.8406599934895833,0.998416909526411,2.2953868272569444,1.6705805634337922,8.553314955594608,1.2934794906407807,1.6953366941644212,1.101835587337283,0.893977691145668,['Application Usage'],1,2
ds-1445-5T/Short/short,timesfm_2_5_200m,0.0004700803818802,0.0004700803818802,0.0090427239735921,0.0271740652642599,0.0305788238843282,0.0288423530710981,0.2865534874891707,0.0216813371792471,0.0558588047616377,0.0232972601633513,0.0196883371305914,['Application Usage'],1,20
ds-1445-5T/Short/medium,timesfm_2_5_200m,0.0011959897975126,0.0011959897975126,0.0202199757099151,0.0590864971975572,0.0671787818272908,0.0594591445380482,0.9542879056865864,0.0345830854249977,0.0953261115447822,0.0557350981345033,0.047784714741275,['Application Usage'],1,4
ds-1445-5T/Short/long,timesfm_2_5_200m,0.003567095597585,0.003567095597585,0.0445223243148238,0.1316747043191958,0.1236168614140263,0.1245375592056658,2.7355452692424493,0.0597251672043288,0.1656831419801757,0.1235090486311059,0.1091605016213737,['Application Usage'],1,3
ds-1446-T/Short/short,timesfm_2_5_200m,4.420119803398848e-05,4.420119803398848e-05,0.0046917428572972,0.0082997630965623,0.0037714672585328,0.0037743949013779,0.0694717212936101,0.0066483981554949,0.005348124942179,0.0037741462545625,0.0030044508227954,['Application Usage'],1,20
ds-1446-T/Short/medium,timesfm_2_5_200m,7.249371459086737e-05,7.249371459086737e-05,0.0063288440306981,0.0106984080778107,0.0050894975662231,0.0051066099829533,0.1036179592788656,0.0085143240830301,0.0068649597784671,0.0051028430784693,0.0041657479342682,['Application Usage'],1,4
ds-1446-T/Short/long,timesfm_2_5_200m,9.110856939245152e-05,9.110856939245152e-05,0.0073891162872314,0.0125033809210412,0.0059444506963094,0.0059656792214406,0.1287443977171222,0.009545080900257,0.0077010710575934,0.0059616162686749,0.0048955990532215,['Application Usage'],1,3
