,abs_error,mean_wQuantileLoss,MASE
0,105.60934448242188,0.1472633560597799,0.7150149696639704
1,84.03459167480469,0.07123603640493287,0.5322466349192709
2,47.12926483154297,0.03783194589395184,0.2838257360336902
3,34.595184326171875,0.0295938395999708,0.21180476148504987
4,19.282657623291016,0.019911574636349808,0.11784847750001692
5,34.43534469604492,0.02769357077292335,0.21212210489205313
6,62.877952575683594,0.05636901357616694,0.39812115616843063
7,78.97807312011719,0.06932811748802035,0.521045233313559
8,14.402225494384766,0.016398997509069955,0.09753640707801997
9,18.816932678222656,0.016591291828714064,0.13013358094019112
